Ave Lat	Max Lat	Min Lat	Cycle
44	44	44	45
44	44	44	49
49.41	59	44	60
55.83	59	44	63
55.63	59	44	69
67.08	74	44	77
67.72	74	53	80
71.87	88	55	92
79.95	89	58	94
80.35	89	63	100
88.89	103	62	109
91.54	104	70	112
95.15	117	77	124
104.57	118	82	126
103.29	118	82	130
111.63	128	88	141
115.55	133	93	143
116.9	136	98	156
127.39	145	102	158
126.87	148	101	161
134.74	156	99	172
138.86	161	107	175
140.06	157	113	184
152.32	175	118	189
150.16	174	118	193
157.16	181	127	204
164.43	189	129	206
163.12	185	133	213
175.77	204	145	221
174.93	197	142	224
178.85	204	137	236
189.01	216	155	238
187.78	214	159	243
197.47	231	148	253
199.86	227	166	256
201.46	229	160	268
213.5	243	186	270
210.66	242	179	274
220.22	250	174	284
225.19	256	190	287
223.8	255	189	300
238.3	271	206	301
235.23	265	199	305
242.84	273	203	316
248.88	286	208	319
248.95	283	211	327
262.01	299	222	333
259.22	289	220	336
265.43	297	226	348
273.83	311	230	350
271.96	310	237	356
283.95	315	242	365
284.55	315	244	368
288.05	325	246	380
297.57	329	252	382
295.71	328	255	386
305.85	338	266	397
308.87	343	268	400
309.91	348	271	412
321.8	358	280	414
318.38	356	282	418
328.27	364	284	428
333.31	368	292	431
332.55	367	296	442
347.5	381	303	445
343.52	381	304	449
350.75	388	302	460
356.16	393	309	463
357.2	391	318	469
369.79	407	316	477
367.89	403	322	480
372.36	417	324	492
380.71	421	340	494
380.62	419	335	500
390.72	435	331	509
392.35	431	349	512
396.02	434	345	524
404.73	447	361	526
404.84	446	359	530
413.38	456	359	541
416.67	460	371	543
418.44	460	374	556
428.8	471	382	558
426.87	471	384	561
437.09	477	388	572
439	478	397	575
441.31	483	397	584
454.59	492	403	589
450.79	498	403	593
457.93	505	403	604
464.23	502	418	606
465.48	510	417	613
476.32	517	428	621
475.13	523	426	624
481.18	529	429	636
487.23	529	434	638
489.06	537	444	643
497.61	539	454	653
499.53	546	446	656
504.57	551	459	668
511.27	551	457	670
511.29	564	466	674
521	566	476	684
525.38	567	471	687
526.34	578	478	700
537.12	575	481	701
535.23	593	493	705
543.8	589	488	716
547.89	588	494	719
550	602	499	727
561.84	603	514	733
559.29	612	503	736
565.07	609	510	748
572.55	618	514	750
572.93	621	525	756
582.69	621	528	765
584.86	636	526	768
587.51	636	537	780
595.39	633	541	782
597.05	648	545	786
604.33	648	549	797
608.24	656	550	800
610.93	663	556	812
620.63	661	563	814
619.26	675	553	818
625.18	673	574	828
634.28	677	566	831
632.91	686	568	842
645.11	688	586	845
643.47	698	578	849
646.82	699	593	860
656.27	705	590	863
657.68	713	594	869
667.95	715	610	877
667.88	722	597	880
668.9	725	611	892
681.77	730	616	894
680.9	733	603	900
689.02	739	637	909
692.52	747	602	912
694.1	753	636	924
705.15	753	648	926
703.79	762	616	930
710.61	759	656	941
716.71	766	631	943
718.7	775	664	956
728.49	778	671	958
727.58	789	644	961
733.33	787	677	972
742.17	793	664	975
741.13	804	659	984
754.17	804	690	989
751.27	814	674	993
754.55	816	696	1004
766.6	822	696	1006
765.05	821	689	1013
776.1	831	713	1021
776.31	835	703	1024
779.42	844	717	1036
790.31	846	724	1038
790.23	848	715	1043
796.26	858	727	1053
800.42	860	721	1056
804.43	868	739	1068
814.57	870	750	1070
813.53	875	730	1074
818.61	870	754	1084
827.12	885	752	1087
826.06	886	740	1100
838.66	896	775	1101
836.76	899	753	1105
840.53	896	769	1116
849.31	909	766	1119
