Ave Lat	Max Lat	Min Lat	Cycle
759.06	1793	146	3491
712.29	1872	140	3526
823.8	1915	138	3560
700.27	1869	127	3596
743.72	1942	137	3633
855.37	1980	149	3665
748.83	1956	150	3702
769.99	2019	151	3737
830.44	2056	155	3771
770.68	2014	139	3807
853.14	2094	142	3841
866.15	2134	198	3876
782.83	2035	141	3914
893.71	2166	161	3949
912.69	2209	188	3981
831.14	2132	179	4023
924.49	2143	181	4053
938.82	2227	200	4087
868.28	2154	218	4125
944.5	2220	199	4160
873.73	2260	161	4195
917.69	2187	172	4232
1031.75	2271	165	4265
890	2323	176	4301
943.84	2252	164	4340
985.62	2322	174	4373
953.02	2380	113	4409
940.42	2346	119	4447
1079.4	2397	104	4479
952.24	2438	117	4516
997.23	2415	143	4553
1096.1	2435	235	4587
974.07	2460	164	4625
1036.92	2475	200	4661
1097.42	2517	178	4692
1026.68	2520	171	4733
1087.51	2513	201	4767
1108.34	2591	210	4799
1054	2508	131	4838
1192.66	2623	149	4873
1136.77	2673	153	4907
1133.3	2582	126	4945
1229.17	2738	173	4983
1074.63	2746	169	5016
1188.62	2779	176	5056
1277.9	2730	186	5087
1078.39	2806	158	5129
1250.65	2688	223	5165
1263.91	2817	253	5197
1097.03	2907	258	5239
1344.96	2727	188	5273
1171.82	2857	191	5309
1237.74	2954	190	5349
1386.55	2808	181	5381
1169.18	2855	182	5419
1269.9	3017	132	5457
1417.3	2878	135	5489
1172.91	2988	167	5532
1456.17	3082	165	5565
1333.82	3014	178	5599
1289.64	3097	177	5640
1448.12	3163	187	5673
1347.84	3090	237	5711
1316.36	3243	172	5749
1488.18	3212	188	5784
1354.48	3256	182	5821
1409.95	3255	199	5857
1393.35	3116	174	5894
1370.22	3262	224	5934
1493.51	3325	176	5968
1402.86	3366	181	6003
1455.66	3313	188	6043
1451.87	3354	200	6078
1374.88	3462	222	6117
1540.98	3384	246	6153
1497.35	3289	273	6188
1463.79	3540	276	6227
1577.99	3420	259	6263
1372.71	3380	246	6300
1578.99	3628	233	6337
1649.5	3492	255	6371
1398.18	3633	193	6410
1716.48	3700	186	6447
1602.88	3582	190	6479
1471.17	3777	206	6519
1651.62	3759	204	6556
1621.63	3791	218	6591
1568.65	3833	214	6629
1642.79	3620	184	6665
1580.66	3663	189	6703
1656.68	3937	184	6743
1741.38	3880	204	6776
1480.23	3667	175	6812
1687.14	3951	179	6851
1783.27	3986	176	6885
1581.6	3713	191	6927
1725.23	3720	166	6960
1670.61	4091	148	6997
1715.09	3787	138	7035
1828.32	3766	260	7071
1726.5	4157	136	7107
1677.15	3842	148	7146
1870.32	4151	163	7180
1635.23	4218	153	7219
1825.92	3868	137	7255
1892.45	4264	135	7289
1715.63	4255	144	7330
1805.94	4289	166	7365
1905.42	4327	177	7398
1661.68	3882	154	7441
1936.55	4020	156	7475
1808.21	4440	127	7511
1724.67	4397	141	7553
2024.62	4111	145	7583
1742.83	4449	136	7627
1960.08	4502	148	7662
1900.87	4196	146	7695
1826	4539	149	7738
1993.75	4586	138	7772
1985.22	4240	143	7807
1797.82	4559	150	7850
2181.09	4671	145	7881
1913.98	4255	150	7918
2005.64	4638	140	7957
2078.09	4723	133	7992
1889.64	4333	138	8033
2070.19	4753	180	8067
2076.96	4716	150	8101
1997.87	4765	196	8142
2125.34	4781	189	8178
1885.32	4417	194	8212
2028.47	4470	210	8252
2232.5	4891	194	8286
1904.75	4487	184	8327
2191.94	4530	228	8361
1995.13	4825	199	8397
2079.26	4942	209	8438
2259.91	4615	252	8473
1983.45	4893	206	8509
2248.93	4954	213	8545
2211.92	4651	220	8583
2003.52	4992	189	8622
2233.71	5024	188	8656
2255.62	4716	200	8691
2126.18	5118	181	8728
2288.87	5110	188	8764
2085.13	4784	189	8801
2279.96	5189	199	8839
2329.62	5100	190	8873
2121.98	5186	194	8913
2318.98	5179	204	8948
2301.49	4872	171	8984
2166.58	4883	183	9023
2386.77	5275	205	9059
2243.9	4938	229	9095
2211.65	4963	236	9136
2432.22	5285	240	9167
2222.85	5335	244	9207
2450.01	4968	259	9245
2343.87	5362	260	9278
2255.48	5416	253	9317
2405.62	5155	253	9353
2453.39	5416	262	9388
2326.97	5487	257	9428
2508.79	5218	251	9463
2324	5417	254	9496
2427.21	5564	266	9539
2560.53	5274	274	9572
2374.83	5580	262	9607
2469.3	5542	263	9648
2574.88	5325	260	9680
2326.63	5588	237	9719
2529.44	5387	229	9759
2604.47	5387	229	9792
2372.02	5697	225	9831
2591.75	5418	266	9867
2482.29	5423	278	9903
2525.86	5800	279	9944
2708.62	5487	272	9977
2410.16	5423	227	10014
2597.27	5856	180	10052
2693.81	5833	209	10084
2452.52	5461	236	10122
2764.93	5881	254	10160
2766.11	5914	264	10197
3247.72	5928	278	10236
3877.78	6016	482	10294
4290.97	6052	1648	10390
