Ave Lat	Max Lat	Min Lat	Cycle
99.6	137	44	141
142.05	174	103	177
174.8	207	139	212
198.77	235	149	240
221.1	263	180	270
246.9	290	210	300
267.11	313	193	328
288.84	338	223	356
313.62	360	267	385
331.15	381	263	408
347.33	408	268	438
370.33	423	269	464
391.65	440	328	490
413.65	459	353	516
433.75	497	371	544
448.99	511	371	570
469.56	535	396	600
489.87	549	432	624
506.97	560	442	644
528.3	589	456	672
546.22	601	477	696
569.92	649	499	728
590.29	641	494	752
611.22	668	529	781
627.22	702	555	811
650.72	702	584	836
677.7	745	601	866
695.08	787	624	890
709.91	782	643	918
741.87	796	694	948
757.69	816	682	975
782.8	844	720	1004
795.29	875	722	1030
825.07	910	738	1056
836	902	758	1080
858.67	914	787	1104
870.83	962	798	1132
896.62	981	840	1161
921.23	991	867	1189
944.67	1040	869	1216
958.53	1060	870	1244
980.04	1067	891	1269
993.98	1093	928	1296
1022.9	1105	912	1328
1048.17	1158	951	1356
1068.99	1174	976	1381
1087.86	1204	993	1412
1108.82	1204	1030	1440
1125.57	1233	1038	1465
1147.62	1241	1050	1489
1169.53	1288	1074	1514
1187.79	1276	1106	1542
1215.81	1312	1142	1573
1237.36	1341	1140	1600
1250.76	1342	1166	1625
1273.1	1370	1153	1650
1291.81	1406	1192	1677
1306.49	1420	1202	1703
1323.09	1426	1230	1726
1347.94	1461	1250	1757
1369.47	1472	1266	1783
1384.75	1503	1281	1807
1405.7	1497	1283	1836
1425.89	1536	1322	1859
1446.53	1556	1335	1885
1463.42	1573	1358	1913
1483.06	1588	1368	1941
1510	1610	1407	1966
1524.28	1624	1414	1993
1545.21	1662	1430	2021
1569.19	1682	1473	2049
1579.82	1693	1464	2074
1617.94	1728	1513	2104
1640.17	1757	1519	2129
1652.04	1769	1546	2158
1670.61	1798	1563	2189
1691.57	1808	1605	2215
1713.54	1823	1611	2237
1741.12	1850	1644	2268
1755.43	1854	1631	2298
1779.67	1905	1659	2326
1793.39	1904	1689	2353
1821.37	1933	1720	2376
1841.64	1968	1729	2404
1871.16	1985	1743	2430
1876.72	2012	1783	2457
1900.58	2017	1784	2481
1914.16	2036	1793	2506
1939.48	2031	1834	2533
1954.17	2071	1868	2557
1979.15	2096	1853	2588
1996.74	2106	1896	2610
2010.6	2136	1888	2633
2027.14	2169	1916	2660
2044.27	2173	1934	2685
2070.3	2193	1969	2713
2088.47	2235	1973	2741
2113.34	2252	2015	2768
2130.26	2263	2035	2795
2154.99	2285	2025	2824
2162.67	2299	2056	2846
2202.19	2307	2063	2872
2206.38	2329	2090	2901
2232.61	2338	2096	2933
2253.88	2374	2118	2958
2270.24	2411	2151	2985
2299.59	2442	2148	3013
2313.81	2455	2180	3037
2337.88	2466	2208	3065
2358.97	2485	2209	3089
2374.08	2520	2241	3117
2392.53	2497	2273	3142
2412.85	2540	2273	3171
2435.02	2566	2286	3194
2451.58	2590	2309	3221
2464.52	2598	2334	3241
2483.98	2601	2371	3269
2500.26	2640	2376	3299
2532.72	2643	2405	3325
2554	2673	2405	3351
2582.42	2709	2426	3380
2586.12	2743	2436	3404
2607.74	2790	2482	3432
2631.5	2783	2491	3457
2645.74	2818	2530	3489
2670.43	2805	2511	3517
2686.55	2817	2554	3542
2717.47	2877	2566	3570
2730.86	2872	2612	3599
2758.92	2916	2602	3624
2773.07	2939	2635	3649
2794.62	2955	2655	3673
2826.18	2996	2660	3703
2841.7	2997	2689	3730
2863.61	3023	2737	3756
2870.52	3043	2736	3783
2888.26	3027	2761	3812
2920.61	3082	2738	3838
2940.1	3108	2778	3866
2955.72	3117	2834	3892
2986.17	3154	2846	3921
2993.26	3185	2855	3945
3026.96	3182	2861	3971
3034.51	3211	2884	4001
3070.86	3228	2914	4029
3078.68	3245	2883	4054
3092.3	3283	2898	4080
3130.56	3302	2987	4109
3146.09	3309	2983	4137
3163.12	3342	2976	4168
3190.99	3385	3034	4197
3205.09	3370	3057	4221
3229.5	3413	3064	4251
3258.09	3410	3060	4274
3256.73	3410	3089	4296
3281.88	3448	3129	4325
3310.92	3456	3115	4353
3332.19	3467	3136	4381
3356.24	3493	3181	4410
3358.55	3528	3167	4438
3396.45	3527	3193	4466
3411.73	3563	3199	4494
3448.74	3597	3259	4522
3461.19	3623	3248	4548
3483.19	3635	3261	4576
3496.93	3631	3283	4601
3521.38	3663	3318	4628
3554.16	3702	3360	4652
3572.53	3721	3372	4681
3584.25	3744	3369	4708
3597.66	3747	3437	4730
3625.09	3789	3454	4753
3630.08	3743	3434	4780
3647.99	3799	3433	4804
3672.96	3834	3489	4829
3684.9	3839	3524	4860
3713.46	3857	3499	4883
3740.9	3858	3589	4911
3745.99	3920	3526	4940
3767.37	3910	3559	4967
3800.2	3967	3614	4993
3815.97	4007	3628	5021
3834.1	3973	3613	5051
3849.91	4007	3618	5078
3875.5	4030	3678	5102
3891.53	4044	3676	5131
3917.08	4093	3722	5156
3937.24	4104	3731	5182
3942.98	4137	3701	5209
3976.66	4136	3736	5236
3993.42	4148	3794	5261
4013.54	4184	3777	5288
4046.63	4212	3858	5316
4061.72	4250	3825	5341
4076.58	4254	3820	5369
4111.84	4253	3913	5401
4119.45	4299	3887	5428
4155.58	4331	3907	5454
4157.53	4324	3899	5481
4197.48	4378	4044	5505
4183.42	4349	3955	5529
4204.44	4371	3944	5555
4248.31	4410	4059	5586
4269.4	4407	4071	5612
4285.55	4454	3977	5641
4306.36	4447	3988	5667
4312.3	4480	4092	5693
4331.8	4484	4042	5712
4361.89	4544	4105	5741
4389.41	4550	4085	5769
4391.1	4555	4097	5794
4398.11	4599	4118	5819
4426.65	4608	4151	5842
4449.11	4626	4173	5870
4475.95	4652	4143	5896
4481.15	4650	4182	5923
4509.18	4716	4238	5951
4545.06	4709	4358	5981
4546.58	4739	4250	6007
4579.13	4783	4279	6032
4582.86	4785	4300	6060
4621.27	4775	4312	6089
4651.85	4859	4417	6117
4661.68	4850	4339	6146
4664.89	4850	4360	6170
4707.44	4907	4379	6198
4727.28	4918	4522	6226
4748.56	4932	4450	6256
4762.45	4956	4567	6284
4792.01	4975	4495	6309
4807.08	4986	4501	6335
4815.99	5004	4577	6365
4842.19	5050	4502	6390
4860.96	5056	4598	6418
4884.1	5047	4602	6447
4914.32	5088	4595	6474
4946.62	5151	4623	6503
4955.92	5142	4770	6528
4968.62	5167	4647	6554
4972.46	5174	4686	6580
5003.93	5201	4702	6609
5036.09	5239	4837	6638
5053.2	5245	4753	6666
5058.69	5277	4730	6695
5094.12	5304	4753	6720
5138.85	5335	4784	6747
5133.16	5327	4832	6777
5154.54	5372	4850	6804
5182.31	5402	4869	6830
5216.54	5407	4884	6864
5242.46	5462	4907	6890
5256.49	5478	4913	6916
5281.95	5486	4956	6943
5277.09	5540	4968	6971
5294.46	5526	5106	6995
5325.85	5536	5053	7023
5365.17	5579	5123	7057
5390.02	5603	5194	7080
5395.84	5546	5072	7107
5402.41	5645	5082	7137
5453.63	5690	5135	7163
5456.81	5684	5151	7187
5473.91	5703	5141	7214
5495.84	5710	5298	7237
5521.3	5737	5222	7261
5534.36	5754	5199	7292
5560.42	5781	5184	7317
5563.21	5787	5217	7346
5615.51	5800	5362	7370
5600.1	5785	5278	7395
5620.9	5889	5276	7423
