Ave Lat	Max Lat	Min Lat	Cycle
95.69	124	84	127
120.06	143	85	153
135.71	168	94	181
149.88	183	113	206
166.06	211	128	230
177.79	213	135	256
191.81	229	125	281
205.04	245	138	306
218.1	264	160	332
234.32	280	187	357
245.21	293	186	381
259.65	308	200	406
269.14	321	213	432
284.42	335	205	456
295.67	359	219	482
309.46	370	229	506
322.17	385	241	532
336.41	401	251	557
353.14	411	264	581
364.78	430	265	606
379.28	444	292	630
395	463	299	656
409.02	476	309	681
420.88	494	324	706
436.29	522	337	732
451.29	540	356	757
464.66	561	366	781
477.69	576	389	806
491.66	598	398	832
505.4	607	408	856
517.15	632	421	882
531.61	658	436	906
545.08	667	451	932
560.48	679	454	957
573.21	682	458	981
584.52	708	472	1006
599.31	718	479	1030
613.74	732	495	1056
629.69	750	516	1081
642.97	762	525	1106
656.09	780	524	1132
671.4	792	537	1157
682.35	807	556	1181
696.11	830	565	1206
710.62	845	577	1232
723.66	867	592	1256
735.38	877	603	1282
748.28	895	623	1306
761.46	908	620	1332
774.22	936	631	1357
789.85	966	639	1381
801.17	976	655	1406
816.48	1006	671	1430
828.94	1021	669	1456
843.96	1049	690	1481
857.85	1053	697	1506
868.96	1075	721	1532
885.72	1100	725	1557
895.99	1112	734	1581
907.62	1125	748	1606
926.1	1139	767	1632
940.5	1145	790	1656
950.11	1149	795	1682
963.47	1169	809	1706
975.5	1180	819	1732
991.44	1200	843	1757
1001.72	1228	858	1781
1018.41	1224	873	1806
1030.97	1248	881	1830
1049.66	1255	900	1856
1060.97	1276	908	1881
1076.64	1283	903	1906
1089.19	1309	913	1932
1103.83	1337	934	1957
1119.47	1349	938	1981
1125.95	1355	962	2006
1146.99	1369	974	2032
1158.15	1380	993	2056
1174.23	1380	1006	2082
1184.45	1389	1032	2106
1198.11	1398	1040	2132
1214.25	1416	1054	2157
1222.59	1425	1071	2181
1240.32	1436	1076	2206
1248.56	1445	1074	2230
1269.05	1473	1074	2256
1278.95	1487	1067	2281
1293.59	1500	1079	2306
1308.85	1522	1106	2332
1322.3	1550	1111	2357
1335.45	1550	1119	2381
1340.76	1566	1133	2406
1360.6	1579	1139	2432
1373.22	1597	1162	2456
1385.52	1606	1175	2482
1401.34	1622	1186	2506
1409.96	1632	1200	2532
1430.01	1654	1228	2557
1436.64	1681	1238	2581
1457.31	1691	1253	2606
1464.56	1706	1270	2630
1484.59	1697	1284	2656
1493.87	1719	1295	2681
1507.58	1718	1302	2706
1523.17	1747	1321	2732
1537.32	1762	1345	2757
1556.79	1785	1348	2781
1560.76	1790	1366	2806
1581.93	1816	1374	2832
1593.21	1815	1382	2856
1605.76	1830	1400	2882
1616.02	1848	1409	2906
1626.21	1861	1427	2932
1646.57	1879	1441	2957
1654.13	1894	1464	2981
1672.53	1921	1479	3006
1683.58	1934	1499	3030
1701.18	1940	1519	3056
1712.78	1967	1539	3081
1727.27	1976	1555	3106
1743.55	1993	1570	3132
1755.67	1998	1597	3157
1771.74	2027	1608	3181
1777.79	2027	1603	3206
1793.42	2051	1603	3232
1809.76	2076	1631	3256
1820.99	2089	1628	3282
1835.13	2117	1627	3306
1844.94	2126	1637	3332
1866.53	2132	1664	3357
1874.71	2143	1667	3381
