Ave Lat	Max Lat	Min Lat	Cycle
95.65	124	84	126
123.72	146	102	152
138.84	165	101	179
155.1	182	119	205
172.44	208	130	231
186.85	222	115	257
203.31	240	139	284
219.46	270	148	310
233.72	294	170	335
253.86	311	200	362
267.45	340	215	388
282.65	358	223	414
300.05	372	230	439
313.79	380	246	464
331.62	385	260	491
347.48	413	278	517
364.64	434	284	542
380.18	445	298	567
397.81	478	324	593
411.13	480	343	620
429.53	509	355	646
448.32	531	373	671
463.09	561	388	698
478.17	575	400	725
500.09	592	420	749
509.45	576	423	776
529.91	647	438	801
546.6	663	452	828
563.44	678	467	854
576.06	704	478	878
595.39	717	494	906
610.33	733	510	931
620.15	768	521	957
643.74	788	548	982
661.52	800	565	1008
671.47	795	579	1035
691.77	863	596	1061
710.68	861	616	1086
719.83	847	628	1112
734.51	922	639	1139
759.42	933	646	1164
772.02	915	659	1190
785.82	982	680	1216
807.62	1002	694	1242
817.63	991	706	1268
833.94	1029	723	1294
851.28	1022	737	1320
869.24	1089	745	1345
881.86	1074	763	1373
902.3	1116	753	1399
918.11	1150	777	1424
931.37	1167	795	1452
952.39	1183	812	1478
962.98	1140	834	1503
975.82	1249	849	1531
1000.57	1221	867	1558
1016.68	1278	890	1583
1032.86	1301	902	1610
1045.46	1281	925	1636
1065.2	1370	948	1662
1077.66	1339	954	1688
1102.57	1413	973	1715
1111.52	1373	992	1741
1127.39	1397	1002	1767
1146.42	1487	1026	1794
1160.87	1409	1035	1820
1182.74	1524	1030	1846
1191.02	1492	1051	1872
1209.5	1472	1066	1899
1225.35	1600	1086	1926
1244.98	1600	1108	1952
1265.84	1632	1123	1978
1270.47	1611	1134	2005
1290.03	1696	1162	2030
1313.76	1603	1177	2057
1327.76	1714	1204	2084
1343.08	1740	1233	2110
1370.06	1715	1233	2136
1370.56	1810	1248	2163
1393.96	1722	1265	2189
1416.26	1825	1274	2215
1430.71	1840	1293	2241
1438.29	1795	1289	2268
1464.25	1910	1309	2294
1479.18	1834	1321	2320
1491.22	1936	1335	2348
1521.23	1944	1360	2374
1521.98	1889	1378	2399
1538.69	2004	1393	2427
1565.98	1923	1413	2452
1569.43	2047	1432	2478
1603.35	2059	1448	2505
1611.59	1994	1462	2531
1619.41	2104	1482	2558
1642.82	2034	1495	2584
1673.06	2175	1514	2610
1669.36	2178	1519	2637
1686.83	2101	1536	2663
1715.26	2209	1557	2689
1718.97	2143	1571	2716
1747.27	2293	1567	2742
1761.7	2289	1581	2768
1765.14	2217	1593	2795
1787.49	2320	1609	2822
1814.3	2334	1629	2847
1831.26	2405	1638	2874
1834.48	2402	1652	2901
1862.56	2433	1673	2926
1872.57	2358	1687	2952
1889.65	2506	1717	2980
1910.48	2521	1740	3006
1927.39	2505	1747	3031
1929.15	2548	1758	3058
1963.15	2467	1774	3084
1972.91	2620	1775	3110
1993.96	2631	1786	3137
2004.71	2537	1799	3163
2016.22	2661	1828	3190
2040.7	2581	1851	3215
2057.13	2722	1864	3243
2080.34	2734	1882	3269
2074.16	2650	1908	3294
2101.87	2782	1911	3322
2127.02	2693	1935	3348
2126.51	2833	1955	3374
2169.1	2843	1959	3400
2164.72	2759	1973	3426
2178.14	2891	1990	3454
2205.81	2767	2005	3480
2232.76	2954	2034	3505
2222.33	2958	2049	3532
2248.66	2817	2064	3558
2273.09	2995	2074	3584
2278.4	2860	2080	3612
2316.14	3076	2109	3638
2324.72	3070	2133	3663
2321.87	2912	2147	3691
2350	3111	2164	3718
2383.14	3118	2180	3742
2387.17	3183	2194	3770
2398.89	3192	2208	3796
2427.77	3215	2230	3822
2426.68	3063	2242	3848
2457.6	3293	2268	3875
2475.12	3306	2286	3901
2487.11	3295	2291	3927
2494.17	3327	2317	3953
2528.3	3177	2327	3980
2531.38	3404	2334	4006
2554.82	3409	2360	4032
2580.39	3409	2371	4059
2570.84	3443	2397	4086
2604.42	3290	2419	4111
2627.65	3517	2414	4138
2638.46	3529	2426	4165
2641.51	3358	2439	4190
2672.49	3566	2435	4216
2682	3399	2452	4243
2694.23	3620	2473	4270
2740.42	3637	2481	4296
2727.33	3468	2502	4321
2737.83	3675	2506	4349
2773.45	3506	2520	4374
2798.62	3753	2544	4401
2784.41	3739	2542	4428
2817.85	3579	2552	4454
2827.7	3780	2544	4480
2840.64	3619	2559	4507
2889.3	3852	2584	4533
2873.17	3850	2606	4559
2891.08	3687	2621	4586
2919.39	3897	2638	4612
2929.7	3919	2650	4638
2958.06	3970	2660	4665
2966.09	3970	2688	4691
2969.58	4020	2709	4717
2998.76	3798	2724	4744
3024.14	4071	2747	4769
3014.67	4085	2756	4797
3039.68	4079	2777	4822
3064.81	4136	2797	4848
3074.57	3917	2810	4876
3084.38	4189	2828	4902
3118.65	4201	2851	4928
3121.32	4195	2865	4954
3126.29	4240	2885	4982
3164.84	4029	2904	5006
3172.42	4302	2915	5034
3197.84	4315	2932	5060
3203.75	4096	2959	5086
3214.04	4360	2968	5112
3239.32	4129	2990	5139
3254.75	4416	3004	5166
3288.64	4428	3018	5191
3282.41	4195	3034	5217
3302.52	4468	3040	5244
3326.26	4245	3068	5270
3344.47	4537	3090	5296
3363.95	4544	3102	5323
3363.23	4317	3132	5350
3381.29	4575	3143	5376
3408.97	4361	3155	5403
3442.84	4634	3171	5429
3413.22	4625	3179	5454
3454.84	4428	3189	5482
3474.29	4688	3201	5508
3483.13	4713	3230	5534
3519.04	4743	3235	5560
3520.53	4739	3253	5586
3520.97	4806	3261	5613
3551.72	4575	3265	5639
3586.81	4840	3277	5665
3569	4853	3276	5692
3606.77	4851	3294	5718
3619.2	4926	3307	5744
3623.8	4638	3319	5771
3660.99	4961	3338	5798
3675.01	4967	3362	5823
3682.02	4957	3375	5850
3693.35	5029	3401	5877
3729.62	4752	3420	5902
3719.76	5072	3428	5930
