Ave Lat	Max Lat	Min Lat	Cycle
67.31	87	64	97
76.4	106	64	126
85.03	127	64	152
91.29	127	64	180
96.77	141	64	207
103.76	162	64	232
104.14	174	64	259
113.36	187	64	286
117.31	211	64	310
117.05	215	64	336
125.68	218	64	361
125.77	221	64	387
132.62	242	64	413
135.66	268	64	437
138.88	282	64	464
148.38	296	64	488
151	301	64	514
158.65	319	64	538
160.25	323	64	565
164.13	332	64	590
167.85	340	64	615
169.43	325	64	641
174.58	351	64	666
179.2	353	64	691
181.9	352	73	716
191.16	343	64	742
189.92	350	66	767
200.85	343	82	792
199.92	349	64	817
204.7	360	71	841
211.18	371	71	867
212.11	373	64	892
223.82	381	64	917
220.35	401	69	942
228.93	414	64	966
231.02	414	64	992
234.44	411	75	1016
242.3	439	82	1043
241.37	436	64	1066
247.97	432	79	1092
261.55	429	89	1120
