Ave Lat	Max Lat	Min Lat	Cycle
126.28	183	64	188
196.93	248	145	249
245.07	296	181	302
286.1	335	209	349
322.91	381	245	398
358.2	419	267	444
399.6	459	325	492
436.94	508	340	540
473.46	533	363	585
512.43	577	403	630
537.6	616	450	684
591.68	672	482	731
622.13	724	509	781
668.33	747	539	835
708.2	807	578	887
752.16	863	630	947
795.03	909	658	998
839.89	959	686	1056
885.32	1010	731	1111
931.4	1046	757	1166
978.09	1136	805	1220
1013.12	1129	845	1277
1071.04	1192	896	1337
1124.39	1268	943	1392
1152.81	1303	980	1457
1206.78	1392	1016	1514
1263.07	1433	1060	1575
1300.79	1471	1075	1635
1358.92	1556	1129	1699
1407.28	1621	1163	1758
1446.22	1652	1200	1823
1518.77	1741	1232	1887
1550.98	1791	1266	1951
1598.18	1850	1307	2014
1650.34	1878	1369	2077
1714.53	1942	1438	2137
1755.58	2026	1454	2205
1823.86	2080	1510	2265
1855.41	2113	1575	2321
1902.47	2188	1603	2393
1978.16	2250	1690	2455
2023.43	2270	1704	2517
2068.65	2343	1737	2577
2112.67	2404	1793	2644
2171.66	2500	1840	2708
2224.74	2515	1868	2769
2264.86	2605	1912	2836
2320.5	2708	1968	2901
2370.91	2693	2024	2962
2429.37	2791	2075	3027
2494.79	2857	2085	3090
2536.83	2892	2118	3151
2573.51	2985	2176	3212
2646.67	2979	2239	3266
2673.85	3109	2248	3332
2750.83	3125	2302	3393
2777.15	3197	2361	3454
2809.9	3218	2400	3516
2877.96	3285	2453	3581
2914.2	3372	2464	3651
2989.85	3440	2513	3712
3016.99	3533	2564	3769
3106.6	3522	2628	3836
3130.93	3607	2663	3900
3197.63	3669	2698	3962
3257.93	3709	2738	4024
3288.92	3756	2788	4085
3333.61	3858	2845	4147
3412	3904	2881	4208
3435.61	3989	2937	4267
3478.92	4046	2965	4330
3562.56	4035	3025	4398
3581.82	4109	3068	4466
3651.15	4204	3110	4526
3689.54	4205	3171	4585
3744.59	4329	3206	4647
3839.55	4408	3239	4711
3843.78	4427	3286	4775
3883.48	4495	3300	4842
3958.72	4586	3364	4908
3986.51	4642	3406	4969
4088.39	4636	3444	5036
4135.71	4752	3436	5099
4183.21	4828	3490	5167
4150.26	4884	3550	5235
4265.95	4824	3606	5302
4294.02	4926	3660	5369
4368.92	5041	3681	5430
4428.2	4999	3733	5498
4446.75	5200	3793	5569
4526.19	5158	3840	5634
4565.51	5298	3897	5706
4627.73	5417	3950	5766
4717.58	5397	3990	5835
4779.6	5573	4032	5903
4810.11	5598	4080	5968
4882.63	5657	4139	6028
4901.83	5604	4189	6095
5007.06	5785	4226	6158
5048.6	5826	4269	6223
5046.1	5884	4329	6289
5175.32	5947	4391	6346
5171.29	6027	4418	6414
5298.22	6078	4456	6480
5260.53	6097	4511	6546
5386.9	6181	4567	6608
5356.12	6148	4625	6674
5447.34	6331	4668	6739
5473.49	6381	4728	6803
5592.69	6451	4746	6868
5642.7	6469	4790	6929
5718.27	6464	4839	6987
5661.85	6580	4862	7050
5771.87	6591	4928	7118
5814.28	6755	4962	7180
5869.37	6780	5011	7245
5944.88	6808	5069	7308
5978.27	6891	5111	7370
6064.43	6964	5141	7433
6097.83	7052	5172	7498
6174.47	7095	5215	7557
6155.07	7019	5285	7617
6244.59	7180	5306	7683
6316.16	7277	5354	7743
6349.18	7317	5406	7801
6373.84	7239	5447	7864
6413.58	7365	5476	7928
6540.16	7504	5491	7992
6543.15	7559	5535	8055
6612.07	7502	5620	8114
6592.1	7634	5638	8179
6774.6	7630	5690	8244
6731.75	7797	5719	8311
6706.39	7704	5764	8376
6847.55	7887	5824	8436
6908.25	7903	5873	8498
6948.63	7981	5888	8563
6968.98	7902	5912	8624
6967.84	8022	5955	8694
7099.43	8167	6031	8758
7128.58	8217	6066	8823
7277.29	8271	6121	8883
7231.34	8272	6120	8953
7285.99	8353	6160	9011
7347.84	8448	6242	9079
7329.41	8447	6289	9149
7465.96	8572	6362	9216
7595.66	8622	6369	9276
7606.98	8691	6414	9336
7687.66	8750	6495	9398
7646.8	8725	6518	9458
7767.06	8838	6563	9524
7724.21	8889	6609	9593
7875.44	8909	6661	9653
7894.24	9066	6731	9715
7921.75	9065	6753	9777
7936.5	9143	6792	9841
8025.94	9166	6837	9912
8186.49	9306	6893	9974
8121.47	9338	6966	10033
8162.94	9322	6979	10104
8198.39	9413	7010	10174
8396.39	9576	7071	10239
8475.38	9602	7226	10314
8766.36	9667	7266	10380
8969.11	9754	7302	10464
9172.33	9855	7364	10550
9483.81	9937	8711	10652
9669.39	10026	8782	10810
