Ave Lat	Max Lat	Min Lat	Cycle
1330.65	1652	449	3747
1331.33	1920	515	3771
1352.17	1897	687	3794
1355.77	1752	472	3823
1378.38	1938	720	3851
1390.82	2020	528	3881
1392.86	1990	530	3908
1408.99	2019	671	3933
1429.99	2004	579	3964
1452.42	1949	633	3990
1413.67	1836	500	4016
1401.32	1831	561	4045
1435.32	2042	609	4071
1468.98	2036	571	4099
1516.02	2047	1202	4126
1478.24	1786	642	4155
1495.99	1985	1184	4181
1495.09	2140	689	4205
1506.46	2080	627	4230
1516.15	2092	644	4261
1532.62	1888	751	4287
1531.64	2127	1105	4312
1546.88	2126	809	4341
1532.51	2085	701	4367
1566.91	1955	746	4392
1573.48	2099	1211	4420
1554.33	2165	760	4451
1551.31	2162	731	4472
1612.54	1985	870	4503
1625.21	2168	1195	4531
1607.18	2174	792	4557
1608.55	2177	871	4582
1623.81	2187	1336	4610
1639.79	2230	800	4633
1629.67	2216	851	4658
1614.7	2219	811	4687
1636.67	2004	780	4719
1703.98	2280	830	4746
1706.96	2249	1277	4777
1697.7	2334	1278	4805
1703.37	2262	872	4833
1744.03	2258	1312	4858
1699.65	2277	888	4887
1742.19	2071	959	4912
1729.26	2290	946	4941
1709.07	2286	927	4972
1785.32	2436	1016	5000
1751.04	2385	936	5027
1788.09	2158	985	5053
1764.34	2308	1051	5080
1778.77	2156	904	5107
1835.4	2384	1019	5138
1825.21	2379	979	5160
1807.59	2389	983	5181
1841.15	2416	1113	5210
1826.45	2407	985	5235
1864.49	2402	1482	5261
1810.49	2399	1007	5289
1894.05	2496	1010	5318
1901.19	2440	1179	5347
1915.19	2576	1527	5375
1854.04	2462	1082	5399
1905.16	2427	1409	5424
1891.87	2540	1173	5450
1956.39	2441	1139	5482
1923.01	2337	1105	5513
1943.59	2498	1058	5539
1950.47	2458	1231	5564
1905.79	2527	1131	5590
2010.01	2515	1605	5614
2018.54	2408	1184	5637
1954.05	2460	1266	5664
1986.73	2371	1623	5689
1993.87	2543	1161	5721
2034.38	2633	1135	5752
2036.13	2571	1225	5782
2018.7	2579	1228	5806
2028.47	2629	1240	5834
2064.76	2525	1222	5859
2050.48	2580	1253	5884
2087.78	2509	1266	5910
2098.13	2624	1285	5935
2089.02	2464	1276	5958
2033.87	2603	1206	5986
2086.41	2672	1219	6015
2101.14	2486	1362	6040
2113.2	2599	1213	6066
2063.06	2484	1207	6091
2104.07	2689	1266	6116
2127.56	2556	1318	6140
2120.92	2692	1303	6168
2147.94	2587	1451	6193
2133.85	2762	1306	6220
2163.78	2706	1303	6246
2171.9	2693	1285	6268
2175.86	2732	1360	6297
2203.99	2646	1347	6329
2160.94	2759	1382	6359
2215.96	2629	1405	6386
2212.12	2751	1374	6414
2240.95	2799	1445	6438
2208.38	2825	1414	6464
2246.22	2807	1483	6494
2224.03	2771	1433	6521
2280.36	2869	1460	6547
2278.76	2813	1448	6573
2311.84	2884	1416	6596
2274.32	2694	1473	6625
2323.74	2793	1876	6653
2306.7	2833	1489	6677
2316.04	2842	1734	6707
2326.41	2867	1575	6736
2330.53	2829	1878	6765
2400.35	2848	1855	6792
2352.27	2941	1531	6819
2350.26	2969	1549	6846
2369.47	2992	1902	6877
2373.83	2937	1570	6901
2389.82	2926	1613	6929
2419.3	2981	1587	6957
2419.54	2987	1660	6981
2458.71	3014	1734	7009
2426.47	2973	1721	7036
2439.76	2909	1723	7060
2438.59	2947	1640	7085
2398.95	2946	1670	7106
2472.54	2934	1746	7135
2430.87	2907	1700	7159
2455.65	3010	1875	7186
2465.75	3080	1985	7212
2485.72	2966	1770	7241
2517.37	3119	2091	7266
2497.15	2954	1751	7290
2477.64	2946	1718	7314
2565.89	3112	1814	7346
2513.08	3085	2055	7373
2562.88	3179	2040	7400
2561.42	2996	1796	7426
2556.24	3157	1810	7454
2538.94	3084	1771	7482
2552.07	3101	1836	7509
2624.32	3187	1822	7536
2583	3159	1838	7560
2589.96	3173	2124	7586
2596.28	3114	1895	7614
2600.95	3062	1883	7636
2584.45	3232	1915	7661
2655.41	3243	1887	7690
2642.73	3101	2143	7717
2644.54	3188	1966	7748
2678.95	3142	2160	7774
2694.65	3300	1978	7797
2695.75	3209	2067	7822
2647.41	3344	2004	7853
2706.63	3198	2021	7880
2676.69	3204	2021	7908
2700.17	3201	2104	7935
2734.6	3334	2045	7960
2750.94	3233	2092	7986
2695.64	3264	1991	8009
2739.13	3234	2296	8036
2781.11	3301	2042	8065
2792	3314	2070	8092
2799.08	3277	2199	8123
2775.36	3309	2089	8148
2779.01	3336	2039	8175
2817.87	3327	2081	8200
2826.08	3416	2115	8228
2796.85	3378	2061	8257
2882.21	3352	2073	8283
2841.12	3448	2120	8310
2890.96	3393	2081	8338
2896.33	3374	2324	8364
2818.61	3351	2133	8391
2914.72	3404	2221	8417
2900.95	3380	2214	8445
2961.11	3427	2470	8473
2910.05	3466	2214	8503
2936.87	3373	2262	8529
2930.75	3494	2217	8552
2950.08	3528	2140	8580
2923.07	3508	2333	8612
2986.71	3536	2258	8638
2962.32	3568	2265	8665
2995.59	3591	2293	8691
2953.7	3453	2485	8720
3034.41	3586	2363	8747
3028.68	3578	2403	8773
2988.5	3578	2471	8799
3031.95	3588	2309	8825
3005.15	3680	2380	8848
3055.52	3670	2514	8871
3032.15	3726	2437	8899
3053.65	3615	2483	8928
3088.15	3712	2496	8956
3064.71	3666	2438	8985
3081.31	3740	2561	9015
3088.78	3661	2544	9044
3084.57	3697	2526	9068
3127.32	3738	2498	9095
3121.95	3706	2565	9121
3132.09	3649	2552	9151
3102.67	3509	2447	9173
3113.89	3758	2560	9202
3186.53	3703	2593	9230
3172.23	3769	2637	9258
3179.12	3878	2634	9285
3150.04	3690	2586	9312
3190.94	3654	2624	9339
3210.73	3692	2627	9365
3246.66	3696	2645	9392
3184.24	3740	2611	9421
3255.19	3686	2665	9445
3225.07	3766	2694	9471
3189.73	3786	2622	9500
3258.73	3849	2698	9526
3290.28	3815	2757	9551
3307.39	3797	2719	9580
3263.63	3784	2653	9606
3314.27	3823	2782	9629
3272.13	3766	2726	9663
3296.01	3878	2667	9691
3314.55	3870	2754	9718
3337.4	3859	2839	9745
3327.98	3920	2764	9770
3358.7	3838	2753	9801
3371.65	3943	2759	9829
3362.44	3880	2768	9856
3413.5	3850	2823	9883
3382.88	3850	2796	9912
3392.15	3909	2806	9943
3410.65	3932	2764	9968
3401.94	4001	2761	9997
3466.38	3881	2769	10029
3388.89	3885	2810	10054
3452.12	3992	2795	10078
3471.61	3941	2752	10103
3477.24	3958	2790	10130
3476.71	3948	2964	10163
3497.73	4003	2973	10197
3510.27	4078	2977	10236
3506.3	4009	2927	10280
3557.66	4045	2972	10373
