Ave Lat	Max Lat	Min Lat	Cycle
6175.32	6440	5890	8353
6187.15	6464	5912	8379
6210.51	6478	5931	8403
6224.76	6507	5941	8428
6247.11	6517	5969	8452
6264.06	6545	5977	8478
6279.79	6557	6001	8503
6302.35	6587	6013	8528
6319.43	6613	6029	8552
6334.51	6624	6032	8577
6351.55	6646	6042	8604
6375.76	6660	6065	8628
6390.99	6681	6075	8653
6411.95	6696	6105	8677
6429	6717	6120	8703
6444.8	6730	6150	8728
6470.32	6753	6165	8753
6482.51	6775	6193	8779
6507.53	6789	6204	8803
6519.28	6818	6213	8828
6544.85	6832	6234	8852
6559.49	6858	6247	8878
6579.25	6873	6268	8903
6600.12	6897	6280	8928
6618.3	6901	6305	8952
6633.4	6908	6316	8977
6651.13	6934	6336	9004
6676.85	6949	6363	9028
6689.86	6978	6365	9053
6711.96	6990	6393	9077
6727.08	7007	6398	9103
6743.53	7022	6420	9128
6767.78	7047	6427	9153
6780.94	7077	6430	9179
6806.63	7088	6455	9203
6817.99	7108	6461	9228
6844.03	7122	6489	9252
6856.99	7143	6502	9278
6877.48	7144	6527	9303
6897.66	7173	6542	9328
6917.49	7196	6569	9352
6932.23	7211	6580	9377
6951.43	7236	6593	9404
6976.28	7250	6619	9428
6989.53	7270	6634	9453
7011.86	7285	6659	9477
7026.47	7301	6669	9503
7043.65	7312	6696	9528
7068.71	7341	6711	9553
7081.82	7369	6734	9579
7106.75	7384	6761	9603
7117.89	7409	6771	9628
7144.07	7421	6801	9652
7156.16	7447	6815	9678
7175.48	7460	6832	9703
7196.01	7481	6842	9728
7214.19	7501	6857	9752
7230.98	7516	6867	9777
7246.88	7542	6894	9804
7274.06	7552	6924	9828
7283.45	7575	6938	9853
7308.09	7589	6960	9877
7323.18	7617	6972	9903
7338.35	7632	6996	9928
7363.29	7660	7011	9953
7375.08	7684	7038	9979
7400.78	7698	7060	10003
7409.61	7721	7067	10028
7437.11	7732	7095	10052
7448.93	7759	7109	10078
7469.63	7771	7136	10103
7489.08	7795	7150	10128
7507.38	7821	7176	10152
7532.6	7734	7199	10193
