Ave Lat	Max Lat	Min Lat	Cycle
127.4	184	64	185
196.46	235	116	244
248.2	282	170	296
288.16	337	198	344
332.71	379	242	395
372.21	433	280	441
412.53	476	321	489
450.45	506	361	537
491.6	547	391	583
525.51	601	423	628
575.6	642	472	679
602.69	692	487	727
654.21	729	538	776
690.51	765	597	825
731.13	813	617	875
776.01	863	672	925
820.07	901	707	981
866.43	964	734	1035
911.18	1007	794	1092
965.06	1057	832	1150
1010.49	1108	871	1201
1049.94	1149	921	1256
1107.58	1210	962	1316
1151.84	1283	1003	1370
1203.18	1337	1044	1426
1244.49	1365	1086	1485
1296.03	1429	1124	1547
1346.1	1474	1189	1603
1413.65	1564	1240	1672
1444.55	1592	1259	1728
1513.89	1656	1300	1794
1557.41	1686	1343	1846
1600.42	1789	1375	1913
1655.21	1812	1430	1971
1717.69	1896	1457	2037
1764.83	1964	1508	2093
1811.21	2025	1558	2154
1865.22	2040	1586	2219
1933.44	2096	1629	2281
1982.39	2189	1672	2339
2018.69	2244	1713	2403
2075.39	2287	1769	2467
2141.17	2391	1805	2532
2181.77	2418	1863	2594
2239.62	2454	1926	2653
2300.42	2550	1964	2717
2343.49	2547	2012	2776
2380.4	2619	2055	2839
2478.63	2727	2101	2892
2506.45	2757	2122	2955
2544.59	2857	2168	3017
2600.48	2892	2231	3080
2635.54	2939	2264	3147
2709.66	2951	2325	3215
2773.48	3076	2387	3274
2832.31	3133	2444	3339
2862.6	3153	2481	3401
2930.27	3256	2533	3469
2963.7	3302	2582	3537
3052.84	3398	2636	3602
3116.89	3416	2679	3663
3170.2	3537	2711	3725
3207.95	3594	2754	3788
3257.47	3628	2799	3847
3305.67	3680	2832	3908
3362.81	3786	2859	3981
3452.89	3842	2917	4041
3446.18	3882	2960	4110
3552.61	3931	3032	4169
3601.37	4028	3058	4232
3632.97	4083	3099	4299
3706.87	4143	3153	4363
3754.16	4167	3222	4422
3802.79	4196	3252	4484
3869.51	4276	3297	4551
3915.13	4367	3342	4614
4010.28	4440	3400	4682
4012.86	4447	3445	4748
4066.58	4537	3513	4816
4126.89	4608	3551	4874
4216.38	4667	3607	4940
4275.82	4729	3646	5004
4275.78	4792	3698	5069
4340.49	4860	3743	5137
4395.64	4853	3786	5200
4503.54	4972	3833	5260
4510.22	5042	3890	5329
4586.57	5095	3946	5393
4627.2	5163	3982	5454
4725.14	5221	4058	5511
4750.67	5279	4091	5580
4793.34	5345	4161	5644
4863.3	5402	4189	5705
4913.98	5474	4226	5769
4977.32	5520	4278	5828
5033.97	5576	4300	5888
5037.46	5639	4343	5952
5080.18	5699	4377	6030
5208.19	5787	4425	6090
5241.33	5823	4479	6150
5270.38	5918	4520	6213
5377.84	5925	4572	6274
5365.73	6004	4596	6342
5451.6	6095	4643	6408
5494.75	6088	4686	6469
5597.14	6195	4734	6532
5617.32	6301	4778	6592
5688.84	6323	4821	6656
5705.91	6342	4872	6722
5815.36	6411	4927	6779
5818.35	6476	4977	6839
5884.36	6592	5008	6904
5947.87	6580	5059	6969
5979	6678	5120	7037
6079.4	6730	5171	7096
6077.15	6785	5222	7160
6164.56	6887	5278	7218
6197.97	6951	5310	7280
6282.48	6999	5356	7344
6297.19	6926	5400	7410
6370.61	7093	5440	7472
6432.73	7099	5490	7535
6562.4	7236	5539	7593
6519.77	7272	5578	7660
6581.93	7347	5617	7721
6635.6	7387	5692	7790
6661.8	7440	5728	7856
6778.06	7537	5783	7925
6862.27	7598	5842	7984
6789.93	7651	5900	8052
6919.32	7715	5942	8120
6949.44	7752	5989	8188
7120.35	7795	6046	8250
7089.3	7885	6082	8312
7117.73	7951	6135	8373
7213.74	8018	6186	8443
7223.27	8151	6230	8512
7330.85	8142	6270	8576
7378.01	8139	6317	8642
7439.65	8261	6344	8701
7503.27	8292	6404	8765
7527.11	8349	6449	8836
7573.13	8441	6494	8897
7625.48	8556	6545	8969
7733.42	8620	6593	9029
7776.01	8649	6621	9094
7743.9	8705	6683	9170
7875.82	8834	6724	9233
7884.45	8875	6798	9296
8052.13	8920	6841	9363
8055.88	8944	6897	9425
8093.01	8948	6951	9493
8138.01	9117	6982	9556
8211.19	9160	7014	9623
8316.79	9198	7074	9684
8292.58	9246	7122	9750
8356.48	9342	7176	9811
8398.99	9420	7213	9884
8551.13	9445	7280	9945
8570.69	9534	7323	10013
8534.15	9579	7370	10077
8578.52	9614	7432	10143
8832.08	9733	7900	10206
8903.75	9737	7950	10275
9134.54	9843	7990	10351
9256.48	9935	8256	10436
9457.17	9994	8671	10515
9635.82	10091	8739	10606
9847.68	10217	9173	10759
