Ave Lat	Max Lat	Min Lat	Cycle
5029.13	5476	4484	8622
5019.04	5614	4398	8649
5079.64	5553	4408	8679
5053.7	5530	4393	8703
5086.92	5486	4493	8731
5132.06	5661	4393	8757
5139.96	5614	4578	8787
5156.57	5699	4497	8815
5141.82	5557	4469	8840
5170.82	5547	4564	8870
5192.19	5686	4520	8899
5174.24	5557	4542	8924
5206.85	5734	4555	8952
5244.99	5775	4629	8980
5262.13	5908	4600	9007
5274.15	5853	4595	9034
5307.89	5825	4775	9061
5278.12	5872	4678	9088
5307.08	5730	4636	9114
5341.17	5730	4674	9142
5385.79	5782	4719	9166
5347.66	5923	4714	9194
5378.96	5887	4706	9218
5365.59	5828	4707	9247
5435.24	5881	4881	9278
5448.94	5909	4871	9307
5491.69	5978	4842	9334
5414.62	5940	4798	9363
5479.82	5964	4868	9393
5490.71	5841	4904	9413
5526.9	5951	5027	9437
5502.62	6061	4878	9467
5526.78	5933	4973	9494
5537.74	5961	4904	9520
5538.59	6051	4940	9549
5571.62	5993	5028	9574
5617.28	6031	5027	9600
5602.23	6069	4969	9623
5646.4	6117	4995	9653
5682.06	6117	5075	9676
5615.87	6118	4997	9706
5652.33	6213	5018	9734
5660.44	6207	5066	9763
5691.48	6209	5064	9790
5694.97	6155	5119	9818
5752.84	6246	5102	9841
5760.43	6213	5224	9871
5778.1	6294	5152	9902
5754.38	6169	5184	9929
5840.82	6368	5214	9951
5812.55	6264	5201	9976
5801.98	6282	5349	10000
5840.26	6340	5251	10026
5852.02	6389	5278	10053
5867.23	6314	5361	10076
5878.1	6292	5298	10108
5912.63	6509	5329	10131
5944.35	6406	5360	10155
5908.47	6427	5408	10185
5965.8	6453	5403	10214
5985.48	6475	5469	10258
6015.89	6513	5472	10336
