Ave Lat	Max Lat	Min Lat	Cycle
64	64	64	65
64	64	64	69
69.41	79	64	80
75.83	79	64	83
75.63	79	64	89
87.08	94	64	97
87.72	94	73	100
91.87	108	75	112
99.95	109	78	114
100.35	109	83	120
108.89	123	82	129
111.54	124	90	132
115.15	137	97	144
124.57	138	102	146
123.29	138	102	150
131.63	148	108	161
135.5	153	109	163
136.88	156	118	176
147.33	165	119	178
147	168	125	181
154.69	171	129	192
159.26	180	131	195
159.42	178	130	204
172.1	195	133	209
170.73	192	144	213
176.63	197	141	224
183.77	206	128	226
183.57	205	153	233
194.31	221	138	241
194.87	217	172	244
199.74	224	161	256
207.61	234	150	258
207.18	227	169	263
216.53	249	157	273
218.66	240	188	276
221.88	245	181	288
231.75	263	167	290
230.03	253	194	294
239.78	269	201	304
243.24	276	181	307
245.17	272	191	320
255.18	286	191	321
255.67	278	218	325
261.9	297	206	336
267.42	298	203	339
267.77	301	211	347
279.04	311	211	353
279.04	305	238	356
283.71	314	223	368
292.26	325	223	370
291.06	316	237	376
301.83	335	238	385
301.86	334	263	388
307.49	335	250	400
315.65	349	249	402
314.2	344	254	406
324.27	363	278	417
326.18	359	254	420
329.34	357	267	432
338.8	373	269	434
338.2	368	277	438
346.96	383	302	448
350.09	388	284	451
352.25	382	292	462
363.36	400	298	465
361.74	392	309	469
369.36	410	301	480
373.92	414	312	483
376.08	405	316	489
386.34	423	326	497
385.69	429	322	500
392.25	426	318	512
399.61	442	336	514
397.96	432	332	520
411	452	350	529
409.46	451	350	532
414.72	447	343	544
424.22	467	361	546
421.1	458	349	550
433.73	479	379	561
434.47	476	364	563
438.31	476	367	576
447.45	494	380	578
444.62	480	379	581
455.33	509	403	592
458.35	501	391	595
459.63	494	388	604
472.36	523	410	609
469.19	511	404	613
475.47	510	388	624
483.95	535	412	626
482.1	520	403	633
497.39	547	424	641
491.99	533	431	644
499.65	534	413	656
508.44	557	438	658
505.7	546	424	663
518.56	570	453	673
518.36	565	450	676
521.17	561	434	688
532.47	584	466	690
528.48	575	449	694
540.61	599	482	704
542.66	589	475	707
544.32	588	457	720
555.34	612	494	721
553.12	604	488	725
561.83	615	472	736
567.42	614	501	739
566.1	611	468	747
579.56	630	509	753
577.45	628	509	756
584.01	630	480	768
591.72	643	524	770
589.35	639	492	776
604.42	654	537	785
599.9	655	536	788
607.64	650	500	800
616.3	668	538	802
612.82	662	508	806
627.62	682	568	817
625.56	680	551	820
630.51	676	523	832
639.1	692	565	834
637.31	695	535	838
649.67	699	593	848
649.69	708	572	851
653.2	692	550	862
665.09	718	577	865
660.86	722	598	869
670.71	725	565	880
673.62	733	592	883
675.31	717	570	889
687.38	732	606	897
684.71	747	617	900
691.64	743	585	912
699.62	762	616	914
698.11	743	600	920
711	759	625	929
707.3	776	642	932
715.22	759	610	944
723.32	789	638	946
719.39	770	614	950
735.6	785	664	961
731.19	800	653	963
738.29	789	628	976
745.16	800	668	978
743.12	807	639	981
755.14	814	689	992
756.95	822	680	995
760.26	809	646	1004
770.71	828	693	1009
767.8	836	698	1013
776.3	838	660	1024
780.82	845	708	1026
781.91	837	672	1033
796.93	852	704	1041
789.19	860	724	1044
799.29	850	682	1056
807.4	875	724	1058
804.72	860	697	1063
818.03	876	727	1073
815.43	888	742	1076
822.58	875	711	1088
829.7	902	752	1090
828.52	888	725	1094
840.78	905	754	1104
840.56	917	764	1107
846.07	896	738	1120
852.65	917	762	1121
853.01	931	778	1125
860.95	930	752	1136
865.36	944	792	1139
