Ave Lat	Max Lat	Min Lat	Cycle
3213.69	3754	2799	6525
3236.42	3772	2759	6552
3232.35	3721	2792	6582
3249.67	3763	2787	6607
3308.79	3782	2834	6632
3289.28	3725	2865	6661
3346.82	3831	2857	6688
3339.72	3835	2907	6713
3302.41	3820	2878	6737
3335.44	3881	2888	6765
3329.56	3855	2853	6791
3331.07	3792	2912	6819
3370.78	3779	2951	6846
3436.99	3920	2983	6875
3410.92	3866	2985	6905
3444.73	3872	3016	6928
3411.88	3980	3030	6954
3407.94	4014	2998	6980
3421.95	3861	3055	7009
3455.51	3868	3026	7034
3487.3	4054	3029	7058
3484.73	4065	3035	7087
3515.32	4075	3057	7115
3539.52	4056	3091	7143
3525.7	4047	2989	7168
3559.25	4074	3051	7198
3554.37	4120	3127	7224
3620.32	4067	3110	7254
3611.11	4146	3097	7276
3632.47	4243	3108	7300
3588.74	4125	3073	7327
3618.88	3992	3118	7351
3602.89	3980	3122	7376
3640.03	4205	3062	7405
3662.26	4159	3184	7431
3701.9	4113	3209	7458
3680.24	4172	3168	7490
3734.77	4218	3211	7514
3705.43	4192	3180	7538
3692.88	4207	3251	7566
3738.16	4213	3240	7594
3768.58	4274	3266	7620
3775.76	4290	3255	7647
3765.88	4266	3281	7672
3769.21	4215	3249	7699
3810.62	4327	3338	7722
3837.25	4329	3340	7750
3799.39	4350	3274	7777
3860.35	4407	3365	7807
3844.96	4274	3430	7834
3821.18	4223	3441	7860
3911.17	4406	3476	7885
3913.55	4476	3402	7910
3887.34	4421	3321	7937
3899.48	4515	3383	7964
3891.55	4427	3459	7992
3912.84	4422	3356	8017
3975.61	4549	3398	8049
3969.1	4529	3402	8074
3952.19	4337	3439	8099
4012.07	4497	3514	8124
4016.43	4551	3474	8152
4033.18	4513	3524	8183
4055.54	4472	3647	8212
4043.04	4506	3502	8237
4012.73	4524	3482	8262
4052.68	4486	3566	8288
4058.74	4702	3551	8315
4092.35	4667	3580	8342
4087.59	4674	3650	8367
4137.97	4716	3579	8395
4142.03	4620	3649	8422
4132.84	4781	3597	8449
4123.98	4609	3653	8481
4217.37	4835	3726	8503
4170.44	4836	3569	8531
4224.32	4708	3740	8559
4191.18	4796	3679	8588
4233.17	4891	3637	8612
4222.3	4831	3731	8636
4233.82	4645	3718	8663
4258.25	4867	3726	8691
4282.29	4746	3760	8716
4291.79	4927	3715	8743
4291.75	4801	3725	8771
4281.43	4826	3738	8799
4308.31	4901	3767	8827
4341.93	4840	3808	8848
4368.19	4852	3787	8883
4389.51	4888	3891	8908
4353.71	4825	3747	8936
4366.84	4947	3806	8964
4402.65	4978	4007	8992
4428.75	4966	3881	9020
4469.6	4968	3896	9043
4422.72	4918	3884	9071
4462.68	4931	3916	9101
4488.36	5006	3896	9127
4465.2	4994	3943	9155
4522.93	5048	4026	9182
4453.1	4997	3985	9205
4538.37	5092	3950	9231
4517.91	5000	3942	9259
4588.76	5027	4039	9287
4590.49	5098	4013	9313
4582.11	5032	4004	9340
4631.16	5166	4050	9364
4564.35	5138	3979	9387
4605.26	5194	4011	9415
4641.18	5201	4052	9442
4630.18	5033	4157	9476
4644.27	5141	4127	9499
4664	5296	4091	9525
4644.04	5290	4123	9553
4686.59	5344	4141	9576
4703.32	5275	4177	9602
4687.23	5135	4176	9630
4701.59	5154	4095	9657
4738	5301	4136	9681
4751.7	5355	4238	9711
4746.72	5347	4139	9737
4771.36	5232	4185	9763
4826.7	5404	4224	9788
4799.59	5422	4223	9816
4859.51	5298	4295	9840
4826.41	5478	4262	9871
4841.2	5275	4167	9900
4872.01	5424	4283	9927
4854.7	5303	4217	9953
4882.71	5414	4269	9975
4887.62	5448	4308	10003
4881.66	5458	4239	10029
4937.39	5358	4351	10057
4938.35	5406	4419	10083
4964.87	5521	4413	10104
4915.37	5446	4312	10129
4961.83	5541	4382	10159
5016.52	5504	4357	10193
5002.92	5492	4534	10229
4999.2	5548	4459	10283
