Ave Lat	Max Lat	Min Lat	Cycle
96.58	124	84	124
124.23	145	91	151
143.09	169	103	177
163.68	186	115	203
180.55	211	125	229
198.5	224	150	254
217.42	250	165	279
235.55	276	185	304
254.61	284	205	330
270.36	308	210	354
288.32	326	236	379
305.49	348	248	404
324.13	363	277	429
340.2	382	287	455
358.04	406	301	479
375.3	423	310	504
393.42	435	324	529
410.39	459	339	555
427.46	481	348	579
446.76	496	372	604
461.47	523	387	629
480.88	532	414	654
497.11	552	428	679
514.06	558	450	704
534	581	468	730
550.5	595	476	754
570.69	622	497	779
584.6	630	510	804
606.83	653	538	829
620.24	668	551	855
640.86	690	574	879
657.26	713	590	904
675.29	731	604	929
694.58	745	621	955
710.66	771	637	979
729.96	785	652	1004
744.19	814	672	1029
763.76	828	691	1054
779.75	858	711	1079
798.57	871	726	1104
816.47	898	741	1130
834.21	921	756	1154
854.32	935	773	1179
867.2	958	788	1204
890.74	975	815	1229
903.01	985	826	1255
924.28	1005	841	1279
940.08	1021	861	1304
958.43	1041	870	1329
977.7	1054	876	1355
994.54	1073	894	1379
1013.44	1099	906	1404
1028.39	1111	919	1429
1048.88	1126	943	1454
1065.44	1152	953	1479
1083.09	1166	974	1504
1100.66	1190	989	1530
1118.7	1210	1019	1554
1138.01	1231	1025	1579
1149.85	1246	1045	1604
1172.68	1258	1072	1629
1185.61	1262	1087	1655
1206.23	1282	1113	1679
1222.3	1298	1127	1704
1240.65	1321	1135	1729
1260.65	1339	1164	1755
1276.7	1359	1174	1779
1297.04	1379	1199	1804
1311.46	1394	1222	1829
1333.65	1417	1234	1854
1348.27	1437	1254	1879
1367.85	1458	1266	1904
1384.15	1476	1280	1930
1401.92	1487	1295	1954
1420.6	1505	1323	1979
1434.22	1517	1336	2004
1454.73	1539	1360	2029
1469.41	1555	1381	2055
1490.82	1572	1392	2079
1506.69	1600	1407	2104
1524.87	1610	1422	2129
1543.7	1630	1445	2155
1561.06	1647	1459	2179
1579.85	1668	1485	2204
1594.7	1682	1505	2229
1617.81	1705	1512	2254
1631.96	1726	1535	2279
1652.84	1746	1552	2304
1671.3	1770	1563	2330
1689.76	1783	1571	2354
1709.17	1811	1583	2379
1721.56	1821	1596	2404
1744.58	1844	1623	2429
1757.54	1860	1635	2455
1778.85	1880	1650	2479
1794.79	1902	1664	2504
1810.74	1917	1668	2529
1829.8	1945	1694	2555
1847.84	1956	1708	2579
1867.58	1986	1734	2604
1881.83	1997	1737	2629
1902.88	2017	1765	2654
1916.01	2047	1773	2679
1936.33	2059	1797	2704
1952.82	2080	1823	2730
1972.2	2093	1837	2754
1988.25	2116	1861	2779
2004	2128	1874	2804
2024.41	2153	1893	2829
2039.61	2176	1901	2855
2059.72	2189	1918	2879
2077.34	2202	1939	2904
2094.28	2207	1951	2929
2111.95	2229	1974	2955
2129.65	2234	1986	2979
2147.73	2260	2014	3004
2163.13	2272	2028	3029
2183.6	2301	2054	3054
2198.1	2329	2068	3079
2218.61	2342	2093	3104
2234.51	2363	2110	3130
2254.77	2378	2124	3154
2272.5	2396	2145	3179
2286.33	2411	2142	3204
2308.9	2440	2169	3229
2322.69	2465	2182	3255
2343.51	2469	2200	3279
2359.42	2487	2227	3304
2378.02	2498	2230	3329
2394.09	2502	2244	3355
2412.41	2527	2256	3379
2431.4	2546	2284	3404
2446.74	2565	2298	3429
2468.48	2582	2312	3454
2480.17	2608	2325	3479
2499.26	2618	2350	3504
2515.04	2633	2366	3530
2536.9	2662	2380	3554
2554.86	2688	2394	3579
2568.9	2697	2408	3604
2589.86	2709	2435	3629
2602.99	2737	2439	3655
2621.92	2746	2463	3679
2639.03	2767	2478	3704
2655.29	2784	2480	3729
2674.11	2802	2504	3755
2689.94	2827	2512	3779
2712.24	2840	2539	3804
2723.11	2852	2554	3829
2747.85	2873	2574	3854
2758.21	2887	2581	3879
2778.58	2913	2610	3904
2794.59	2926	2639	3930
2815.39	2939	2652	3954
2835.07	2952	2679	3979
2846.82	2963	2681	4004
2872.17	2985	2710	4029
2882.14	3012	2721	4055
2902.95	3020	2751	4079
2919.25	3036	2768	4104
2935.54	3054	2779	4129
2956.56	3079	2803	4155
2971.55	3092	2818	4179
2995.76	3112	2837	4204
3005.75	3133	2849	4229
3031.42	3151	2868	4254
3041.86	3181	2879	4279
3062.17	3186	2902	4304
3078.44	3215	2927	4330
3095.84	3229	2938	4354
3119.21	3256	2958	4379
3127.68	3266	2969	4404
3156.07	3287	2992	4429
3165.09	3308	3003	4455
3186.36	3322	3022	4479
3203.03	3347	3039	4504
3218.14	3362	3049	4529
3240.64	3392	3060	4555
3251.57	3405	3082	4579
3279.77	3430	3093	4604
3287.62	3440	3105	4629
3313.31	3468	3135	4654
3322.26	3467	3149	4679
3342.74	3482	3172	4704
3360.25	3498	3180	4730
3377.82	3517	3206	4754
3401.97	3535	3218	4779
3410.4	3559	3240	4804
3438.55	3573	3262	4829
3446.98	3600	3276	4855
3470.05	3612	3299	4879
3485.77	3629	3310	4904
3502.49	3644	3339	4929
3523.06	3665	3349	4955
3534.64	3677	3358	4979
3562.39	3706	3386	5004
3569.81	3729	3390	5029
3595.19	3744	3403	5054
3604.81	3762	3416	5079
3625.95	3777	3441	5104
3642.25	3807	3455	5130
3658.44	3822	3484	5154
3683.35	3843	3493	5179
3691.29	3852	3519	5204
3719.23	3876	3548	5229
3725.08	3900	3556	5255
3748.18	3913	3572	5279
3762.85	3928	3579	5304
3779.82	3939	3606	5329
3799.77	3965	3619	5355
3815.06	3975	3634	5379
3841.09	3995	3655	5404
3852.68	4015	3669	5429
3875.01	4022	3699	5454
3889.44	4046	3714	5479
3905.49	4051	3740	5504
3923.13	4067	3754	5530
3939.38	4082	3781	5554
3964.19	4102	3793	5579
3971.41	4116	3809	5604
3998.55	4143	3836	5629
4008.22	4156	3846	5655
4031.25	4183	3868	5679
4044.57	4198	3874	5704
4064.75	4219	3900	5729
4081.52	4245	3909	5755
4098.45	4259	3932	5779
4121.38	4283	3952	5804
4131.84	4283	3956	5829
4156.72	4309	3976	5854
4166.73	4319	3989	5879
4186.94	4346	4013	5904
4202.85	4350	4030	5930
4223.52	4377	4044	5954
4247.19	4403	4062	5979
4256.02	4413	4067	6004
4279.63	4441	4068	6029
4290.91	4456	4076	6055
4312.71	4485	4096	6079
4328.33	4500	4110	6104
4345.52	4524	4119	6129
4363.72	4545	4145	6155
4379.35	4560	4159	6179
4403.14	4575	4186	6204
4415.38	4590	4200	6229
4438.98	4614	4228	6254
4449.44	4628	4242	6279
4468.24	4658	4268	6304
4484.64	4655	4295	6330
4504.11	4677	4306	6354
4528.06	4700	4327	6379
4537.88	4714	4335	6404
4562.24	4734	4359	6429
4571.98	4748	4369	6455
4593.41	4775	4398	6479
4609.96	4789	4419	6504
4628.55	4815	4434	6529
4646.49	4843	4463	6555
4664.72	4849	4475	6579
4683.9	4872	4504	6604
4698.62	4883	4510	6629
4720.72	4897	4538	6654
4734.08	4899	4545	6679
4751.96	4926	4571	6704
4769.13	4941	4588	6730
4789.28	4959	4602	6754
4811.75	4984	4618	6779
4822.86	4999	4625	6804
4845.47	5022	4655	6829
4857.92	5035	4661	6855
4877.42	5059	4683	6879
4896.97	5067	4697	6904
4912.65	5091	4712	6929
4931.4	5112	4742	6955
4950.05	5127	4744	6979
4969.86	5153	4749	7004
4981.52	5166	4759	7029
5004.25	5182	4783	7054
5017.98	5196	4795	7079
5033.7	5209	4817	7104
5052.43	5204	4840	7130
5070.08	5219	4854	7154
5093.91	5243	4880	7179
5103.27	5249	4895	7204
5126.38	5270	4920	7229
5139.16	5285	4937	7255
5155.7	5314	4952	7279
5177.85	5324	4973	7304
5190.17	5350	4992	7329
5213.36	5364	5014	7355
5226.79	5372	5024	7379
5248.83	5398	5045	7404
