Ave Lat	Max Lat	Min Lat	Cycle
698.01	752	638	913
699.03	748	624	914
697.96	771	641	915
703.01	745	629	916
700.43	743	610	917
698.61	747	631	920
700.78	769	659	928
713.26	771	621	928
705.35	768	631	928
708.87	776	620	929
709.09	766	649	929
711.62	760	655	930
709.82	759	639	931
713.81	782	638	932
713.27	758	621	933
710.4	760	646	935
713.72	781	672	941
723.82	786	633	944
717.66	774	643	944
720.98	787	633	945
721.33	775	655	945
719.45	767	670	946
723.97	773	648	947
724.34	795	675	947
726.46	771	648	948
724.38	774	636	950
723.32	791	670	955
730.53	797	643	960
734.52	791	659	960
731.99	797	655	961
731.79	782	648	961
734.44	787	679	962
733.67	783	661	962
734.5	810	688	963
739.16	785	663	964
737.75	788	646	966
735.93	804	669	969
737.69	812	695	976
747.43	805	653	976
743.6	806	667	977
744.01	811	658	977
746.75	801	694	977
745.71	796	676	978
744.48	824	695	979
750.7	798	673	980
751.34	797	660	981
747.15	803	681	984
748.9	823	708	992
761.65	827	668	992
753.36	814	674	992
754.13	819	672	993
759.18	809	695	993
758	811	700	994
756.97	807	681	995
762.13	839	688	996
762.61	813	674	997
758.91	818	687	999
760.96	831	714	1006
772.52	838	683	1008
765.39	824	688	1008
769.11	830	684	1009
769.41	824	705	1009
767.18	819	711	1010
771.18	823	696	1011
772.05	852	710	1011
775.22	826	702	1012
772.62	833	687	1014
772.14	846	727	1019
780.34	852	686	1024
781.94	847	702	1024
779.4	844	698	1025
781.12	833	700	1025
782.57	834	719	1026
782.23	838	702	1026
781.01	863	724	1027
788.1	840	716	1028
786.58	846	701	1030
783.91	860	709	1033
787.74	862	733	1040
794.15	860	697	1040
791.14	858	714	1041
793.46	855	709	1041
795.06	849	737	1041
793.81	838	713	1042
792.41	875	737	1043
799.25	850	730	1044
799.71	849	715	1045
795.05	855	723	1048
798.35	875	748	1056
809.19	876	709	1056
801.77	873	729	1056
803	866	721	1057
808.02	860	723	1057
806.04	862	741	1058
804.02	855	728	1059
810.56	890	738	1060
810.74	862	727	1061
806.76	868	732	1063
809.42	889	763	1071
821.25	891	722	1072
813.44	886	738	1072
816.37	879	726	1073
816.87	872	730	1073
817.42	874	754	1074
819.2	866	743	1075
819.12	904	758	1075
823	874	741	1076
820.18	876	736	1079
821.95	903	772	1083
828.89	901	732	1088
826.08	892	749	1088
828.63	900	749	1089
828.76	884	733	1089
829.22	887	768	1090
831.97	880	758	1090
827.46	913	771	1091
836.5	888	756	1092
832.71	885	744	1094
832.47	910	754	1098
838.08	915	789	1104
840.01	908	747	1104
840.05	907	766	1105
840.73	897	748	1105
841.81	899	775	1106
843.46	893	763	1106
840.97	926	783	1107
845.92	901	768	1108
847.1	899	758	1109
842.68	902	758	1112
847.44	925	802	1120
856.81	929	761	1120
848.64	922	777	1120
850.27	913	760	1121
854.07	914	774	1121
854.83	910	789	1122
852.85	904	776	1123
857.11	941	759	1124
858.33	912	766	1125
854.5	912	773	1127
858.33	936	807	1136
868.78	940	776	1136
860.36	935	779	1136
863.43	921	775	1137
864.69	922	788	1137
864.56	923	796	1138
868.13	916	790	1139
866.03	949	798	1139
871.23	930	766	1140
867.12	924	779	1143
