Ave Lat	Max Lat	Min Lat	Cycle
1373.33	1852	1062	2938
1398.37	1839	1088	2962
1385.98	1618	1097	2988
1422.18	1870	1119	3013
1416.53	1883	1132	3039
1429.1	1880	1136	3065
1453.36	1924	1154	3088
1449.2	1644	1165	3116
1477.78	1947	1192	3140
1472.51	1952	1206	3164
1490.43	1965	1212	3190
1506.72	1979	1216	3215
1505.01	1704	1230	3241
1517.94	1998	1243	3265
1542.42	2005	1258	3292
1540.3	2046	1238	3316
1557.93	2047	1218	3341
1565.76	2052	1233	3366
1577.86	2087	1245	3392
1597.79	2094	1242	3417
1590.34	2103	1264	3442
1624.83	2127	1267	3468
1616.59	2107	1278	3492
1626.23	2158	1296	3518
1658.86	2173	1309	3543
1639.44	1860	1307	3568
1684.92	2221	1330	3593
1666.43	2216	1343	3618
1684.32	2246	1364	3644
1720.06	2261	1375	3668
1698.03	1939	1376	3694
1741.77	2304	1404	3719
1723.2	2293	1398	3744
1740.57	2306	1402	3769
1766.87	2352	1419	3794
1756.74	2014	1425	3820
1785.32	2387	1434	3845
1785.92	2401	1435	3870
1793.31	2398	1446	3896
1818.6	2423	1458	3920
1811.26	2092	1467	3946
1834.08	2435	1480	3970
1846.64	2444	1495	3996
1842.25	2490	1470	4021
1882.24	2502	1457	4046
1861.96	2160	1432	4073
1886.08	2534	1439	4096
1909.13	2549	1456	4122
1897.46	2594	1464	4148
1935.08	2602	1482	4172
1920.44	2562	1490	4197
1949.86	2643	1515	4223
1964.54	2639	1530	4249
1943.72	2223	1541	4273
2004.6	2670	1566	4298
1972.11	2647	1514	4324
1986.22	2676	1529	4349
2026.04	2695	1555	4374
2001.06	2270	1559	4400
2059.51	2740	1576	4425
2026.28	2703	1590	4449
2058.86	2757	1599	4476
2082.29	2757	1602	4500
2061.78	2362	1628	4525
2111.15	2787	1640	4550
2086.93	2800	1633	4576
2114.24	2767	1648	4601
2133.96	2840	1659	4625
2132.63	2397	1675	4652
2159.07	2873	1681	4676
2155.71	2880	1708	4701
2166.11	2826	1734	4728
2195.32	2922	1747	4752
2190.36	2485	1764	4777
2207.78	2962	1776	4802
2235.42	2972	1793	4828
2218.48	2902	1803	4853
2263.67	3019	1816	4878
2246.31	2523	1843	4904
2265.71	3057	1854	4928
2290.07	3071	1847	4953
2275.6	2992	1858	4978
2312.55	3103	1868	5004
2299.35	3111	1865	5029
2322.74	3152	1883	5055
2340.87	3167	1898	5080
2311.93	2606	1912	5104
2384.97	3201	1911	5129
2350.21	3204	1914	5156
2361.16	3087	1928	5181
2413.22	3238	1940	5205
2378.24	2662	1955	5231
2440.42	3248	1968	5256
2400.82	3260	1981	5280
2435.78	3170	1996	5308
2461.64	3306	1984	5332
2436.04	2741	1989	5357
2486.47	3345	2005	5381
2472.32	3353	2019	5407
2491.99	3249	2042	5433
2513.53	3393	2036	5456
2511.55	2835	2052	5484
2538.3	3434	2066	5508
2535.35	3444	2086	5533
2550.61	3323	2104	5559
2576.87	3504	2119	5583
2567.17	2894	2126	5609
2577.45	3544	2134	5633
2619.77	3547	2161	5660
2596.71	3410	2174	5684
2630.05	3592	2182	5709
2629.66	3595	2176	5735
2633.04	3620	2182	5760
2675.14	3633	2191	5785
2645	3479	2198	5810
2699.88	3661	2211	5836
2676.01	3669	2195	5861
2701.85	3675	2218	5886
2729.59	3690	2233	5912
2694.62	3050	2236	5936
2775.03	3717	2257	5961
2730.13	3716	2269	5986
2750.12	3604	2272	6012
2789.37	3710	2284	6037
2750.51	3110	2299	6063
2823.81	3739	2316	6088
2776.15	3729	2322	6112
2813.11	3691	2333	6138
2844.1	3767	2346	6162
2815.21	3199	2365	6188
2868.59	3801	2387	6213
2850.9	3803	2397	6239
2873.48	3756	2416	6265
2895.03	3828	2427	6288
2884.81	3300	2432	6316
2917.02	3857	2438	6340
2911.09	3853	2457	6364
2918.81	3830	2478	6390
2953.65	3894	2486	6415
2937.99	3357	2502	6441
2957.66	3931	2516	6465
2992.3	3942	2528	6492
2970.39	3939	2543	6516
3007.21	3952	2549	6541
3003.03	3956	2550	6566
3014.49	3985	2539	6592
3045.5	3988	2561	6617
3014.72	4027	2570	6642
3080.45	4038	2587	6668
3045.22	4034	2590	6692
3058.67	4068	2589	6718
3105.59	4074	2609	6743
3051.38	3507	2618	6768
3142.91	4113	2646	6793
3085.55	4096	2652	6818
3122.92	4155	2648	6844
3162.41	4169	2663	6868
3119.82	3594	2675	6894
3193.93	4204	2686	6919
3139.51	4182	2693	6944
3179.9	4199	2714	6969
3208.61	4237	2719	6994
3187.02	3660	2733	7020
3229.42	4260	2748	7045
3221.15	4272	2756	7070
3230.88	4264	2774	7096
3262.61	4301	2763	7120
3248.54	3707	2770	7146
3267.47	4339	2781	7170
3296.42	4350	2797	7196
3274.48	4354	2810	7221
3331.9	4380	2826	7246
3293.77	3768	2829	7273
3321.08	4417	2842	7296
3354.99	4392	2861	7322
3325.67	4400	2871	7348
3380.63	4436	2878	7372
3351.81	4439	2885	7397
3383.67	4454	2894	7423
3408.81	4469	2922	7449
3361.1	3865	2936	7473
3462.65	4505	2963	7498
3404.25	4488	2977	7524
3423.3	4529	2973	7549
3480.9	4535	2974	7574
3424.13	3919	2997	7600
3514.78	4585	3015	7625
3449.2	4586	3001	7649
3495.07	4620	3016	7676
3528.69	4646	3025	7700
3484.63	3957	3036	7725
3558.57	4659	3037	7750
3511.09	4674	3050	7776
3545.1	4666	3075	7801
3575.68	4716	3081	7825
3563.05	4019	3105	7852
3600.45	4756	3105	7876
3583.4	4770	3124	7901
3593.95	4738	3121	7928
3634.05	4820	3137	7952
3614.22	4079	3156	7977
3630.81	4847	3164	8002
3671.62	4857	3164	8028
3634.97	4829	3177	8053
3704.59	4899	3197	8078
3660.11	4115	3192	8104
3686.24	4900	3204	8128
3728.29	4906	3218	8153
3686.25	4898	3233	8178
3751.92	4945	3246	8204
3715.25	4959	3257	8229
3753.65	5004	3280	8255
3773.5	5006	3294	8280
3727.5	4195	3311	8304
3829.84	5052	3313	8329
3763.62	5065	3326	8356
3787.72	5019	3341	8381
3855.24	5116	3329	8405
3789.14	4245	3343	8431
3881.94	5141	3357	8456
3817.37	5151	3366	8480
3864.37	5112	3389	8508
3895.41	5190	3404	8532
3854.93	4318	3406	8557
3922.17	5231	3416	8581
3895.54	5240	3436	8607
3914.63	5210	3438	8633
3949.25	5259	3447	8656
3933.05	4413	3457	8684
3964.63	5278	3455	8708
3958.22	5292	3448	8733
3966.83	5254	3460	8759
4009.77	5328	3487	8783
3986.16	4483	3481	8809
3998.81	5362	3489	8833
4053.35	5373	3512	8860
4010.29	5347	3525	8884
4058.34	5412	3547	8909
4046.91	5420	3568	8935
4055.21	5464	3572	8960
4107.7	5467	3582	8985
4057.93	5422	3593	9010
4141.84	5505	3597	9036
4089.89	5520	3612	9061
4128.06	5562	3635	9086
4156.02	5577	3649	9112
4102.9	4586	3667	9136
4215.42	5615	3668	9161
4146.13	5624	3646	9186
4175.86	5528	3635	9212
4229.23	5679	3641	9237
4164.34	4630	3643	9263
4264.75	5721	3657	9288
4191.98	5732	3670	9312
4230.99	5602	3697	9338
4276.21	5750	3708	9362
4220.71	4656	3722	9388
4291.13	5784	3739	9413
4263.83	5797	3751	9439
4276.05	5669	3769	9465
4322.38	5837	3773	9488
4290.73	4680	3801	9516
4336.8	5855	3805	9540
4326.23	5869	3829	9564
4322.34	5763	3838	9590
4386.02	5917	3852	9615
4332.37	4706	3854	9641
4368.21	5922	3861	9665
4403.99	5929	3861	9692
4371.05	5857	3870	9716
4417.18	5946	3894	9741
4397.24	5950	3903	9766
4423.05	5979	3897	9792
4451.75	5993	3906	9817
4407.82	5931	3916	9842
4504.77	6016	3924	9868
4451.44	6030	3910	9892
4463	5915	3924	9918
4532.49	6071	3930	9943
4461.58	4878	3939	9968
4573.83	6106	3949	9993
4494.51	6108	3957	10018
4535.26	5993	3986	10044
4597.33	6153	4003	10068
4522.81	4939	4015	10094
4620.73	6190	4033	10119
4558.52	6204	4047	10144
4601.56	6229	4051	10175
