Ave Lat	Max Lat	Min Lat	Cycle
97.69	169	24	176
183.44	253	111	281
260.02	333	180	389
334.54	429	257	491
409.39	507	328	596
485.01	592	377	698
563.92	671	458	805
642.03	787	537	905
713.02	888	623	1012
787.46	962	681	1113
863.61	1045	744	1212
936.17	1109	838	1321
1015.23	1216	919	1420
1084.89	1302	984	1525
1159.78	1347	1041	1628
1241.69	1460	1121	1732
1310.26	1495	1210	1836
1391.85	1591	1288	1940
1463.47	1690	1349	2041
1535.55	1756	1431	2148
1616.53	1840	1500	2249
1689.54	1936	1585	2355
1770.14	2010	1661	2457
1852.39	2106	1742	2556
1921.59	2175	1809	2665
2001.91	2296	1880	2763
2072.43	2383	1937	2868
2151.34	2448	2024	2971
2235.91	2553	2079	3075
2302.46	2595	2145	3178
2391.32	2700	2226	3280
2461.45	2793	2287	3385
2534.88	2861	2373	3488
2615.06	2974	2445	3589
2675.19	3021	2534	3692
2760.3	3132	2606	3797
2834.49	3225	2682	3899
2899.5	3292	2750	4005
2990.37	3402	2827	4105
3052.06	3503	2905	4212
3125.87	3561	2939	4313
3206.36	3664	3009	4412
3272.63	3724	3100	4521
3356.42	3814	3166	4620
3419.86	3883	3253	4725
3496.56	3950	3324	4828
3583.04	4058	3380	4932
3640.25	4108	3452	5036
3733.58	4220	3527	5140
3802.28	4313	3587	5241
3872.58	4378	3658	5348
3961.92	4495	3757	5449
4021.88	4580	3832	5555
4106.17	4645	3921	5657
4189.11	4749	4002	5756
4253.8	4806	4073	5865
4342.95	4924	4137	5963
4409.28	5017	4219	6068
4486.76	5072	4281	6171
4575.43	5164	4373	6275
4621.01	5209	4439	6378
4719.27	5313	4528	6480
4787.62	5398	4597	6585
4854.6	5470	4634	6688
4950.73	5575	4703	6789
4996.52	5627	4775	6892
5101.45	5740	4861	6997
5171.62	5830	4919	7099
5226.62	5887	4993	7205
5327.54	5986	5071	7305
5383.01	6071	5145	7412
5463.38	6131	5202	7513
5546.22	6219	5272	7612
5603.54	6289	5336	7721
5698.07	6375	5411	7820
5761.91	6467	5480	7925
5842.6	6528	5541	8028
5931.62	6631	5612	8132
5973.92	6686	5683	8236
6073.38	6795	5776	8340
6142.15	6888	5851	8441
6206.03	6930	5922	8548
6303.93	7037	5989	8649
6354.72	7119	6060	8755
6439.88	7176	6124	8857
6523.14	7265	6212	8956
6571.14	7325	6272	9065
6666.76	7414	6343	9163
6726.68	7507	6418	9268
6803.5	7578	6496	9371
6899.22	7672	6553	9475
6938.38	7726	6629	9578
7046.19	7844	6720	9680
7110.01	7941	6768	9785
7172.82	8005	6848	9888
7278.29	8109	6911	9989
7313.46	8161	6982	10092
