Ave Lat	Max Lat	Min Lat	Cycle
4224.98	4436	3989	5778
4249.14	4432	4026	5803
4242.99	4426	4024	5830
4266.39	4461	4004	5857
4298.1	4469	4023	5886
4296.17	4491	4093	5908
4327.23	4520	4139	5937
4356.61	4548	4078	5963
4378.73	4556	4139	5994
4401.18	4589	4232	6018
4401.31	4619	4192	6045
4427.01	4631	4187	6073
4442.5	4634	4201	6099
4466.54	4647	4208	6128
4495.63	4669	4259	6155
4515.88	4718	4236	6178
4508.55	4732	4277	6204
4552.81	4753	4265	6228
4544.96	4786	4271	6255
4596.75	4785	4318	6282
4598.02	4781	4383	6312
4642.65	4835	4380	6340
4635.91	4849	4352	6365
4657.03	4875	4387	6392
4685.82	4883	4393	6418
4689.24	4909	4451	6446
4734.4	4948	4445	6476
4737.18	4946	4464	6500
4761.93	4978	4508	6529
4777.13	4970	4528	6555
4801.46	5015	4594	6582
4831.39	5034	4574	6605
4829.83	5042	4580	6632
4847.73	5067	4614	6659
4872.3	5076	4606	6688
4892.02	5108	4648	6713
4922.03	5135	4685	6736
4939.91	5156	4714	6761
4942.67	5150	4707	6789
4974.38	5133	4748	6815
4989.67	5203	4718	6842
5004.26	5225	4761	6870
5016.5	5252	4768	6896
5053.39	5279	4819	6922
5057.72	5286	4840	6946
5083.83	5329	4850	6972
5090.56	5301	4845	7001
5128.55	5360	4852	7028
5132.04	5368	4901	7051
5184.56	5385	4933	7083
5185.05	5421	4945	7108
5206.66	5436	4915	7136
5222.55	5455	5035	7163
5244.43	5462	4949	7190
5256.72	5502	5026	7218
5280.68	5498	5063	7245
5288.53	5549	5039	7273
5338.47	5596	5056	7300
5348.82	5556	5103	7327
5348.74	5626	5071	7351
5368.24	5633	5093	7376
5398.01	5661	5163	7401
5423.93	5674	5177	7428
5445.81	5699	5189	7457
5458.14	5705	5170	7482
5464.51	5722	5178	7506
5500.39	5769	5276	7535
5499.93	5745	5241	7562
5518.78	5757	5264	7592
5543.32	5779	5310	7618
5571.68	5802	5342	7644
5580.56	5822	5323	7672
5592.73	5837	5285	7702
5626.62	5870	5367	7730
5667.85	5891	5390	7758
5694.48	5912	5487	7782
5674.21	5918	5379	7811
5725.18	5953	5473	7832
5722.72	5955	5440	7855
5737.91	5961	5489	7884
5748.24	6001	5525	7914
5794.46	6021	5481	7942
5805.17	6035	5525	7969
5814.76	6066	5519	7996
5850.88	6076	5627	8026
5871.84	6107	5632	8055
5891.25	6135	5616	8086
5902.57	6174	5594	8111
5909.52	6178	5643	8138
5946.39	6188	5652	8166
5981.11	6214	5693	8194
5966.95	6213	5695	8224
6015.77	6266	5769	8253
6044.5	6297	5765	8278
6039.38	6304	5756	8300
6054.3	6294	5829	8327
6083.35	6291	5831	8356
6107.52	6390	5883	8387
6124.39	6364	5883	8414
6132.76	6378	5892	8443
6152.1	6463	5900	8467
6167.7	6404	5946	8491
6223.9	6485	5961	8521
6218.22	6499	5945	8549
6227.79	6483	5990	8577
6294.67	6556	5988	8602
6286.57	6545	6030	8628
6309.58	6574	6068	8659
6323.89	6573	6078	8687
6369.31	6634	6092	8711
6357.48	6632	6113	8739
6408.48	6674	6158	8766
6415.67	6669	6178	8791
6407.29	6710	6161	8817
6436.79	6646	6194	8845
6447.44	6706	6204	8872
6480.78	6766	6228	8896
6508.43	6742	6235	8922
6513.34	6830	6261	8949
6528.28	6792	6269	8973
6564.2	6816	6318	9004
6576.04	6812	6340	9032
6582.02	6851	6342	9059
6619.9	6866	6366	9090
6646	6904	6388	9114
6660.87	6904	6381	9140
6673.17	6924	6424	9166
6689.22	6973	6473	9194
6708.81	6986	6429	9220
6722.17	6977	6465	9250
6783.03	7056	6491	9278
6778.01	7064	6525	9303
6805.79	7113	6508	9334
6815.09	7138	6555	9356
6833.77	7088	6547	9383
6864.99	7157	6583	9407
6878.21	7172	6573	9432
6876.69	7222	6609	9459
6889.3	7147	6635	9484
6927.37	7239	6664	9510
6950.13	7246	6637	9536
6963.52	7229	6683	9566
6963.17	7292	6715	9593
6999.63	7260	6735	9622
7022.37	7293	6723	9646
7032.38	7382	6793	9668
7071.71	7395	6808	9699
7086.62	7410	6845	9723
7093.45	7409	6826	9754
7105.27	7485	6856	9782
7150.93	7454	6859	9806
7158.72	7492	6901	9832
7168.31	7448	6896	9862
7196.78	7482	6932	9884
7210.59	7532	6951	9909
7239.64	7512	6965	9937
7262.19	7552	7016	9962
7261.44	7532	7021	9991
7301.5	7582	7020	10019
7311.26	7599	7065	10046
7338.77	7640	7081	10072
7329.42	7622	7046	10097
7378.52	7689	7036	10127
7391.88	7697	7053	10157
7415.46	7730	7153	10187
7432.87	7742	7138	10220
7444.41	7800	7207	10268
7495.47	7780	7242	10369
