Ave Lat	Max Lat	Min Lat	Cycle
4425.78	4632	4184	6368
4455.77	4697	4189	6392
4475.42	4666	4243	6420
4471.7	4671	4260	6447
4476.26	4715	4243	6471
4496.56	4723	4265	6495
4532.65	4782	4273	6521
4558.23	4809	4351	6547
4576.43	4756	4327	6571
4585.25	4814	4334	6599
4607.65	4840	4337	6627
4637.14	4867	4342	6656
4644.45	4867	4426	6679
4654.29	4869	4383	6706
4668.38	4904	4421	6731
4682.98	4925	4427	6758
4721.1	4938	4453	6785
4730.95	4953	4480	6815
4754.3	4962	4496	6843
4804.33	4992	4610	6868
4784.16	4995	4529	6896
4799.52	5034	4533	6920
4825.66	5078	4577	6948
4836.04	5088	4585	6974
4851.35	5122	4606	7000
4868.44	5121	4604	7028
4896.51	5186	4634	7054
4908.65	5173	4672	7082
4949.85	5195	4705	7108
4967.04	5213	4706	7136
4979.24	5233	4706	7162
4984.7	5239	4720	7189
4998.32	5264	4771	7212
5029.17	5264	4775	7240
5053.94	5307	4779	7267
5062.93	5307	4821	7292
5088.08	5331	4821	7325
5115.19	5408	4824	7352
5130.85	5383	4884	7380
5121.56	5371	4888	7410
5140.89	5387	4867	7437
5162.08	5416	4894	7465
5212.12	5486	4891	7491
5202.03	5483	4945	7520
5243.02	5483	4977	7543
5259.5	5459	4957	7568
5290.68	5524	4960	7596
5269.44	5588	5017	7626
5317.95	5569	5032	7655
5341.59	5615	5039	7682
5364.21	5635	5082	7711
5368.14	5633	5118	7736
5378.63	5670	5117	7766
5434.9	5693	5144	7794
5460.12	5705	5118	7824
5438.08	5734	5129	7848
5460.95	5749	5158	7873
5494.16	5791	5197	7901
5493.38	5755	5256	7927
5521.65	5818	5224	7952
5541.03	5813	5210	7982
5540.04	5836	5238	8012
5611.91	5877	5321	8040
5603.69	5912	5276	8069
5608.72	5877	5271	8098
5630.78	5880	5378	8124
5652.35	5927	5306	8147
5682.56	5935	5406	8175
5681.84	5981	5374	8203
5709.72	5976	5446	8229
5722.03	6020	5433	8261
5753.53	6033	5513	8289
5774.26	6065	5434	8315
5782.16	6035	5461	8339
5815.13	6128	5472	8367
5820.42	6105	5532	8395
5845.58	6137	5538	8423
5869.42	6174	5510	8448
5874.5	6196	5542	8479
5913.28	6189	5589	8506
5927.47	6186	5561	8535
5943.77	6276	5599	8561
5958.95	6270	5598	8587
5993.7	6279	5642	8615
6006.31	6309	5638	8645
6018.04	6357	5637	8669
6021.74	6354	5660	8697
6058.81	6375	5778	8721
6056.89	6304	5746	8752
6093.31	6438	5728	8777
6107.83	6423	5745	8805
6142.7	6453	5879	8832
6136.3	6445	5786	8855
6177.8	6468	5803	8883
6213.55	6527	5912	8908
6193.36	6600	5874	8934
6213.46	6521	5870	8964
6242.35	6531	5973	8991
6241.63	6566	5913	9016
6292.85	6610	5972	9045
6320.35	6645	5958	9072
6323.1	6611	5998	9097
6340.52	6661	6028	9125
6338.42	6622	6001	9151
6383.86	6677	6049	9176
6378.66	6708	6034	9201
6424.4	6725	6073	9224
6426.94	6755	6059	9252
6425.98	6746	6094	9278
6445.58	6748	6119	9304
6452.61	6762	6147	9330
6491.71	6803	6180	9357
6520.5	6803	6143	9383
6551.14	6828	6191	9410
6539.31	6792	6291	9437
6572.51	6887	6205	9464
6589.45	6883	6279	9490
6649.2	6928	6243	9514
6616.16	6911	6331	9544
6639.62	6939	6265	9570
6650.83	7005	6292	9600
6668.22	6985	6327	9628
6700.9	6974	6359	9656
6730.79	7005	6459	9681
6747.4	7044	6401	9708
6758.41	6992	6390	9735
6786.13	7046	6407	9765
6768.37	7058	6464	9794
6815.37	7096	6411	9821
6825.19	7146	6479	9850
6823.11	7116	6452	9874
6872.71	7118	6478	9900
6863.97	7121	6485	9925
6941.84	7222	6504	9951
6927.83	7272	6519	9979
6924.75	7220	6644	10006
6995.53	7276	6595	10030
6990.41	7329	6629	10056
6995.87	7308	6597	10085
6976.31	7331	6610	10116
7020.79	7274	6664	10142
7040.25	7326	6756	10169
7076.79	7356	6700	10200
7103.36	7356	6713	10232
7092.2	7403	6853	10282
