Ave Lat	Max Lat	Min Lat	Cycle
122.03	185	64	189
191.12	238	113	249
234.23	289	128	305
268.56	346	163	350
304.77	371	192	401
333.48	410	231	450
367.26	466	247	497
398.54	492	251	548
436.73	555	296	598
470.29	594	280	645
500.8	628	340	696
547.3	678	369	745
565.18	700	379	797
602.09	756	432	849
644.81	812	440	905
689.4	865	482	958
730.67	914	518	1008
756.77	951	502	1061
805.11	1018	518	1112
828.22	1083	507	1170
883.54	1063	549	1224
908.72	1165	575	1284
962.55	1179	601	1335
993.29	1226	651	1395
1024.3	1295	668	1452
1094.48	1352	737	1511
1102.54	1392	759	1573
1156.22	1477	791	1631
1213.14	1555	843	1698
1267.04	1567	894	1751
1293.93	1589	931	1812
1315.52	1629	963	1872
1383.46	1720	1008	1935
1431.03	1791	1055	1998
1467.07	1852	1072	2059
1497.01	1878	1091	2126
1566.88	2000	1131	2189
1628.68	1987	1142	2252
1662.14	2083	1173	2313
1686.85	2181	1215	2376
1768.12	2151	1259	2436
1784.28	2259	1248	2498
1845.17	2317	1299	2554
1878.98	2285	1362	2617
1924.85	2419	1386	2684
1958.53	2483	1440	2746
1995.91	2484	1464	2814
2062.17	2628	1538	2875
2123.83	2641	1566	2942
2136.21	2703	1616	3003
2195.86	2779	1655	3063
2271.88	2841	1671	3120
2288.96	2857	1705	3189
2332.56	2938	1731	3253
2385.6	3011	1762	3316
2419.14	3100	1801	3381
2523.14	3121	1832	3444
2517.72	3140	1844	3508
2545.94	3242	1883	3570
2632.04	3320	1927	3635
2694.65	3316	1957	3699
2694.19	3417	1955	3759
2800.92	3505	1970	3818
2787.92	3534	2019	3882
2837.56	3578	2020	3946
2984.31	3683	2038	4002
2941.88	3637	2073	4058
2960.83	3758	2120	4119
3043.11	3766	2120	4184
3094.85	3875	2149	4239
3063.19	3758	2181	4309
3241.02	3969	2213	4373
3185.59	3955	2226	4435
3264.82	4154	2252	4497
3294.53	4161	2285	4557
3382.63	4117	2310	4617
3319.99	4176	2347	4683
3405.16	4365	2381	4751
3518.1	4352	2429	4813
3569.11	4494	2449	4872
3547.47	4416	2481	4933
3661.96	4513	2483	4997
3668.45	4660	2515	5058
3694.75	4679	2555	5128
3782.5	4612	2590	5192
3764.01	4825	2602	5261
3904.64	4789	2663	5320
3959.62	4952	2682	5383
3963.05	4828	2715	5442
4006.94	5081	2715	5508
4119.27	5120	2743	5568
4055.38	5004	2757	5635
4163.15	5193	2786	5694
4227.35	5283	2816	5753
4219.92	5343	2812	5812
4348.78	5248	2835	5872
4278.71	5279	2869	5937
4292.01	5525	2901	6004
4496.05	5364	2950	6061
4512.9	5585	2975	6118
4408.36	5524	3028	6183
4469.64	5747	3068	6253
4652.9	5797	3096	6319
4687.27	5904	3149	6379
4569.95	5903	3189	6444
4766.04	5789	3216	6512
4804.08	6037	3239	6574
4766.28	5865	3226	6643
4944.4	6229	3257	6706
4905.77	6269	3279	6770
4968.72	6087	3328	6832
4986.01	6390	3335	6897
5073.44	6403	3340	6962
5094.15	6228	3372	7018
5120.37	6437	3424	7087
5106.42	6616	3463	7155
5260.94	6362	3503	7212
5311.81	6727	3531	7280
5280.14	6514	3542	7345
5378.54	6872	3577	7409
5520.19	6839	3602	7467
5450.67	6902	3619	7530
5517.65	6706	3660	7590
5606.62	7102	3688	7657
5601.58	6801	3729	7719
5599.66	7199	3775	7785
5547.47	7267	3804	7853
5743.81	7032	3849	7913
5821.35	7284	3868	7974
5831.47	7130	3881	8035
5927.95	7534	3925	8097
5935.43	7553	3968	8158
5900.62	7663	3996	8220
6084.81	7631	4018	8285
6040.84	7422	4072	8348
6064.74	7750	4116	8414
6120.8	7584	4149	8480
6248.81	7966	4170	8542
6104.93	7695	4190	8603
6352.43	8057	4197	8668
6360.2	7782	4219	8733
6416.98	8171	4270	8797
6387.24	7951	4284	8855
6471.52	7971	4346	8923
6464.06	8251	4368	8988
6673.62	8119	4414	9049
6633.44	8465	4451	9111
6812.49	8524	4492	9170
6751.42	8523	4524	9230
6698.58	8628	4550	9291
6881.37	8329	4571	9353
6774.07	8757	4612	9420
6849.59	8485	4659	9489
6902.72	8492	4698	9551
6910.66	8610	4757	9616
7003.42	8964	4809	9681
7247.68	9067	4835	9740
7226.18	9069	4891	9803
7021.7	8803	4946	9870
7256.17	9177	4963	9935
7246.19	8976	4993	10002
7361.3	9311	5023	10069
7308.78	9391	5049	10135
7515.83	9194	5082	10199
7870.87	9568	5827	10273
7882.48	9174	5893	10351
8255.58	9389	6981	10434
8482.36	9727	7041	10512
8691.85	9891	7080	10604
9029.43	9957	8004	10724
