Ave Lat	Max Lat	Min Lat	Cycle
65.97	151	24	336
78.72	163	24	609
85.04	166	24	841
75.72	149	24	1093
83.08	167	24	1331
78.15	157	24	1542
76.78	153	24	1797
82.38	171	24	2071
80.74	150	24	2318
75.99	157	24	2556
77.46	164	24	2821
83.33	190	24	3054
84.27	157	24	3310
83.39	181	24	3577
83.22	168	24	3849
78.47	188	24	4134
80.74	167	24	4365
81.71	157	24	4648
79.08	175	24	4883
78	163	24	5147
75.34	159	24	5353
85.39	177	24	5622
77.47	166	24	5878
83.21	155	24	6151
76.59	154	24	6380
77.81	152	24	6635
80.97	173	24	6911
77.31	167	24	7163
82.85	168	24	7405
79.56	199	24	7625
84.06	160	24	7887
77.32	158	24	8188
73.23	169	24	8464
76.42	154	24	8686
78.53	152	24	8907
80.78	167	24	9179
80.54	162	24	9487
80.18	162	24	9745
75.12	156	24	9983
