Ave Lat	Max Lat	Min Lat	Cycle
95.17	139	84	170
107.17	153	84	236
104.37	145	84	298
105.52	157	84	368
108.08	169	84	430
112.16	180	84	486
114.74	171	84	543
109.81	171	84	608
106.54	160	84	666
104.9	141	84	735
107.32	149	84	796
109.52	160	84	850
108.22	166	84	916
106.73	172	84	980
104.85	153	84	1053
104.73	163	84	1118
105.16	146	84	1183
107.51	155	84	1254
109.62	171	84	1321
108.34	163	84	1374
110.84	168	84	1433
108.59	176	84	1498
110.41	180	84	1559
107.46	172	84	1622
109.72	185	84	1684
110.88	174	84	1753
106.93	170	84	1817
108.57	200	84	1881
107.21	212	84	1939
108.31	156	84	2006
104.54	145	84	2075
108.2	184	84	2147
109.79	209	84	2206
113.52	180	84	2263
111.32	198	84	2328
107.16	159	84	2399
105.47	152	84	2462
108.26	167	84	2535
108.44	183	84	2591
104.56	166	84	2648
106.32	167	84	2712
107.93	158	84	2768
106.6	157	84	2834
107.29	155	84	2899
109.94	169	84	2963
105.65	147	84	3029
106.98	150	84	3098
107.4	172	84	3163
110.13	170	84	3216
102.87	154	84	3281
105.18	150	84	3339
109.92	171	84	3408
108.3	185	84	3462
107.78	190	84	3526
108.57	178	84	3582
105.32	141	84	3650
110.5	153	84	3709
113.5	170	84	3768
106.16	157	84	3820
113.13	171	84	3876
109.48	157	84	3939
107.56	158	84	4006
104.52	159	84	4071
106.22	163	84	4126
105.29	164	84	4188
103.47	144	84	4256
108.24	161	84	4319
107.65	179	84	4377
109.75	171	84	4431
112.23	170	84	4486
109.55	170	84	4548
110.16	151	84	4617
105.45	163	84	4674
111.55	171	84	4726
111.84	174	84	4787
112.56	188	84	4840
113.44	173	84	4894
110.1	153	84	4956
110.28	155	84	5013
108.32	156	84	5078
105.81	155	84	5138
105.65	147	84	5205
103.47	141	84	5273
107.84	149	84	5331
111.27	161	84	5393
106.45	157	84	5465
107.37	154	84	5526
106.28	158	84	5588
106.73	139	84	5646
103.38	149	84	5713
106.67	155	84	5778
107.35	167	84	5842
105.39	149	84	5896
106.05	161	84	5954
106.19	153	84	6017
110.93	159	84	6081
103.69	157	84	6151
108.89	163	84	6204
106.79	153	84	6262
110.3	186	84	6326
108	155	84	6383
105.71	161	84	6442
102.76	147	84	6503
107.67	143	84	6568
112.09	167	84	6620
107.9	181	84	6681
108.91	151	84	6739
109.04	156	84	6811
103.18	152	84	6886
102.64	144	84	6957
107.71	158	84	7025
108.04	157	84	7090
103.54	149	84	7160
110.54	163	84	7228
107.61	150	84	7294
104.5	142	84	7355
105.61	148	84	7423
109.21	161	84	7481
109.14	174	84	7541
109.65	156	84	7607
103.24	171	84	7666
107.86	159	84	7736
106.06	164	84	7789
107.6	166	84	7850
105.58	147	84	7917
108.27	186	84	7984
111.87	191	84	8037
108.66	148	84	8103
107.56	165	84	8164
107.87	175	84	8221
107.19	158	84	8283
109.03	158	84	8345
107.59	173	84	8407
108.41	164	84	8480
105.75	157	84	8539
109.86	165	84	8601
108.15	157	84	8673
110.16	202	84	8742
108.4	166	84	8806
107.55	155	84	8864
111.22	162	84	8922
111.07	177	84	8989
106.41	181	84	9057
108.86	149	84	9119
108.98	152	84	9174
106.13	148	84	9231
109.43	154	84	9305
105.4	148	84	9372
102.89	152	84	9436
106.05	149	84	9505
102.56	146	84	9582
108.06	151	84	9637
107.14	157	84	9702
110.4	163	84	9768
104.7	149	84	9840
106.04	143	84	9903
102.55	152	84	9971
104.22	149	84	10036
107.96	168	84	10112
