Ave Lat	Max Lat	Min Lat	Cycle
121.01	173	64	184
191.18	244	117	250
238.46	287	168	301
275.72	344	178	352
313.73	390	196	400
348.42	425	245	447
383.72	464	283	496
416.45	500	305	544
455.02	549	342	589
486.26	581	348	635
521.31	632	399	685
559.2	680	434	736
602.41	726	477	787
636.74	761	501	842
674.87	798	533	892
712.26	850	543	945
755.41	883	576	997
791.97	954	609	1054
841.21	1009	655	1107
879.18	1052	655	1162
921.31	1081	697	1218
963.65	1146	725	1281
1006.01	1186	757	1334
1046.11	1235	801	1395
1113.57	1281	824	1449
1126.13	1343	836	1505
1176.68	1384	868	1567
1231.9	1470	904	1625
1283.82	1511	945	1686
1297.77	1532	955	1745
1373.78	1631	994	1803
1400.88	1651	1031	1864
1457.79	1720	1069	1930
1504.91	1830	1129	1992
1550.9	1806	1163	2056
1616.69	1928	1207	2115
1649.46	1944	1233	2178
1680.69	1963	1267	2241
1769.28	2042	1310	2302
1799.9	2093	1352	2366
1849.32	2201	1349	2429
1876.75	2255	1400	2488
1942.27	2293	1436	2551
1996.5	2321	1468	2621
2040.64	2388	1505	2683
2090.02	2497	1529	2744
2108.32	2537	1565	2807
2191.16	2603	1596	2875
2233.02	2603	1643	2937
2280.22	2721	1673	3000
2373.13	2770	1706	3061
2368.85	2886	1722	3122
2444.19	2868	1756	3181
2472.67	2900	1813	3249
2529.94	2953	1856	3308
2554.7	3136	1895	3373
2616.06	3105	1947	3434
2690	3166	1970	3499
2716.68	3226	2000	3560
2746.82	3359	2036	3625
2798.29	3370	2071	3691
2902.61	3429	2120	3749
2907.75	3546	2154	3817
2978.95	3616	2178	3886
3008.8	3687	2212	3950
3089.05	3575	2248	4007
3143.92	3747	2279	4072
3143.47	3758	2303	4143
3227.44	3790	2338	4206
3238.14	3869	2341	4270
3330.11	4037	2396	4334
3407.2	4016	2419	4396
3432.85	4184	2455	4460
3410.19	4088	2500	4533
3531.14	4198	2544	4594
3564.44	4355	2577	4656
3636.13	4391	2625	4729
3657.68	4385	2656	4796
3692.05	4431	2705	4866
3752.2	4497	2729	4930
3832.69	4710	2764	4999
3906.83	4755	2790	5066
3956.2	4794	2844	5130
4008.43	4827	2861	5194
4105.39	4921	2920	5255
4109.38	5009	2962	5319
4164.66	4956	2989	5386
4137.18	5032	3041	5451
4298.8	5139	3080	5509
4281.9	5173	3109	5576
4312.67	5132	3131	5645
4390.93	5316	3169	5707
4501.94	5324	3219	5768
4503.54	5463	3261	5830
4575.92	5467	3287	5894
4571.01	5533	3328	5959
4579.46	5582	3335	6027
4710.17	5654	3380	6090
4727.08	5736	3420	6153
4825.31	5739	3419	6222
4831.18	5835	3435	6284
4912.12	5878	3483	6347
5007.75	6003	3495	6411
5008.09	5868	3528	6479
5056.35	6074	3553	6540
5085.02	6110	3583	6612
5212.56	6206	3616	6668
5174.21	6213	3651	6733
5224.7	6219	3690	6797
5281.18	6392	3722	6867
5411.2	6394	3768	6928
5341.28	6500	3796	6996
5452.03	6515	3847	7062
5477.72	6596	3896	7127
5609.51	6594	3949	7191
5590.89	6722	3938	7256
5715.63	6732	3956	7322
5657.56	6866	3984	7385
5763.88	6868	4033	7461
5764.54	6953	4051	7522
5848.65	7070	4095	7587
5905.62	6990	4140	7654
6015.61	7169	4163	7717
5982.02	7166	4228	7781
6129.63	7220	4254	7845
6068.84	7385	4305	7911
6201.85	7273	4320	7973
6276.75	7504	4371	8039
6263.2	7426	4416	8102
6293.06	7522	4466	8167
6262.12	7667	4513	8239
6434.27	7756	4563	8302
6459.09	7710	4599	8367
6548.13	7759	4612	8428
6658.48	7908	4649	8487
6512.58	7887	4701	8555
6624.98	7947	4722	8619
6737.66	8073	4763	8690
6780.27	8057	4777	8756
6868.79	8206	4796	8818
6940.85	8213	4850	8880
6979.64	8337	4902	8945
7054.06	8358	4943	9007
7030.21	8329	4980	9070
7072.75	8470	5023	9134
7129.11	8537	5061	9201
7198.31	8600	5075	9267
7149.77	8614	5106	9336
7290.87	8790	5163	9404
7285.62	8774	5206	9465
7383.29	8889	5215	9532
7680.24	8961	5252	9595
7344.84	8804	5281	9666
7440.26	9003	5329	9738
7455.06	9140	5373	9802
7710.73	9228	5421	9871
7804.68	9203	5473	9933
7826.06	9320	5516	9996
7690	9283	5557	10063
7773.35	9381	5602	10133
7933.33	9539	5640	10203
8322.54	9543	6593	10271
8490.26	9656	6718	10346
8669.52	9616	7630	10432
8861.35	9793	7663	10512
9168.46	9930	7709	10610
9433.47	10017	8566	10751
