Ave Lat	Max Lat	Min Lat	Cycle
120.85	192	64	194
183.67	251	81	253
225.65	298	113	307
257.2	327	125	354
289.29	396	128	407
310.88	425	177	458
348.71	448	169	504
375.01	497	220	553
401.43	543	196	598
428.48	574	228	646
466.51	600	222	701
507.31	651	252	753
523.41	670	273	801
552.75	724	287	854
603.1	753	322	906
625.63	828	391	962
654.99	845	413	1017
693.62	896	450	1070
742.27	932	469	1128
764.5	958	505	1178
794.22	995	517	1233
841.42	1078	525	1294
855.37	1107	545	1352
912.2	1176	564	1412
959.02	1250	593	1468
963.5	1265	543	1526
1012.68	1335	585	1584
1043.69	1385	620	1649
1078.95	1388	656	1710
1144.78	1462	701	1775
1162.48	1494	674	1834
1235.19	1620	677	1896
1218.24	1662	687	1963
1289.29	1692	741	2027
1326.09	1702	760	2090
1388.13	1805	811	2151
1406.89	1842	852	2210
1500.1	1913	897	2267
1486.2	1984	878	2328
1550.41	2034	936	2392
1591.99	2092	949	2457
1633.62	2132	972	2517
1696.79	2203	1027	2577
1728.67	2228	1043	2639
1757.05	2273	1087	2698
1787.94	2395	1125	2763
1796.97	2484	1179	2832
1932.81	2486	1179	2889
1884.61	2512	1225	2956
1963.96	2595	1236	3023
2006.33	2594	1302	3087
2096.05	2740	1320	3152
2091.91	2716	1340	3215
2126.23	2858	1362	3285
2236.97	2868	1391	3340
2208.12	2836	1423	3404
2330.44	3056	1433	3463
2271.54	2972	1480	3528
2369.54	3092	1505	3593
2436.64	3120	1544	3657
2427.4	3137	1569	3718
2457.95	3330	1611	3781
2465.76	3181	1658	3851
2601.8	3380	1691	3910
2619.22	3340	1703	3969
2636.77	3461	1730	4031
2651.14	3400	1782	4093
2697.72	3633	1806	4163
2758.55	3625	1835	4224
2837.38	3759	1826	4287
2815.44	3771	1787	4350
2863.46	3810	1830	4415
2956.24	3760	1863	4475
2993.41	3895	1876	4536
3009.74	3895	1929	4606
3012.39	4088	1966	4667
3152.38	4112	1964	4729
3058.51	4031	1974	4794
3209.14	4225	1983	4857
3208.27	4316	2020	4916
3261.18	4222	2072	4984
3253.8	4242	2110	5048
3340.57	4457	2119	5117
3392.37	4488	2154	5179
3404.91	4537	2188	5244
3496.88	4600	2179	5311
3432.64	4699	2203	5379
3632.31	4642	2243	5441
3657.28	4779	2226	5501
3653.44	4685	2261	5564
3617.84	4796	2293	5631
3819.2	4934	2363	5695
3684.57	4899	2396	5764
3784.26	5121	2430	5826
3957.84	5131	2483	5889
3870.79	5219	2505	5952
3989.52	5258	2562	6018
3999.18	5359	2561	6078
3979.68	5176	2579	6145
3948.97	5336	2555	6211
4185.12	5481	2585	6277
4066.52	5427	2628	6337
4220.04	5561	2676	6403
4212.06	5644	2704	6466
4236.49	5639	2734	6533
4377.03	5782	2783	6590
4343.81	5820	2804	6659
4427.97	5879	2823	6719
4375.47	5800	2886	6792
4516.64	5855	2928	6855
4454.23	5973	2937	6921
4490.81	6010	2954	6990
4648.24	6172	2988	7052
4557.81	6228	2988	7119
4697.48	6339	3035	7184
4722.51	6412	2984	7250
4891.62	6364	3011	7311
4852.71	6535	3067	7374
4862.97	6424	3109	7441
4844.66	6512	3123	7512
4895.83	6592	3132	7576
5028.69	6672	3134	7638
4944.02	6712	3209	7705
5167.06	6728	3242	7772
5012.54	6947	3261	7840
5271.72	7015	3261	7904
5155.83	6921	3329	7967
5281.56	7145	3348	8039
5367.69	6878	3376	8099
5319.95	7275	3407	8166
5334.97	7259	3458	8230
5563.76	7374	3442	8289
5403.24	7203	3498	8359
5582.57	7471	3510	8425
5627.49	7291	3540	8493
5630.3	7567	3563	8555
5580.04	7551	3601	8619
5787.65	7323	3627	8682
5710.66	7672	3696	8746
5819.8	7768	3703	8815
5899.72	7835	3728	8875
5978.83	7903	3770	8934
5944.55	7983	3809	8998
5881.6	8000	3820	9066
6056.76	8036	3859	9130
6112.62	8083	3888	9195
5844.66	7934	3930	9268
6173.83	8264	3998	9334
6206.87	8339	4030	9394
6104.27	8360	4081	9464
6297.64	8467	4096	9531
6369.61	8279	4111	9601
6247.99	8591	4163	9662
6349.55	8557	4174	9722
6371.7	8694	4214	9795
6509.92	8773	4252	9858
6570.14	8837	4250	9919
6522.32	8592	4254	9986
6559.98	8808	4315	10049
6613.87	8799	4361	10117
6757.57	9113	4389	10176
6982.55	8929	4426	10242
7380.42	9192	4461	10314
7533.03	9182	5905	10391
7829.56	9337	5890	10468
8123.93	9408	6052	10554
8490.04	9506	6215	10670
