Ave Lat	Max Lat	Min Lat	Cycle
67.09	92	64	106
71.8	103	64	141
77.07	118	64	172
79.1	127	64	204
80.21	135	64	236
80.33	134	64	268
85.9	153	64	301
85.98	161	64	333
86.37	165	64	366
87.88	179	64	396
89.41	158	64	423
91.73	150	64	452
88.74	134	64	485
86.34	149	64	521
86.55	162	64	554
86.82	166	64	588
85.15	181	64	621
84.57	197	64	655
87.56	191	64	685
87.38	206	64	716
85.46	196	64	748
86.35	198	64	779
91.18	211	64	810
90.13	212	64	841
90.06	213	64	872
85.55	222	64	903
89.99	204	64	936
87.66	225	64	967
87.64	239	64	1001
84.4	204	64	1035
83.16	135	64	1066
