Ave Lat	Max Lat	Min Lat	Cycle
2688.71	2898	2543	3989
2730.07	3093	2562	4013
2730.89	2990	2576	4038
2748.88	3134	2598	4064
2779.18	3145	2598	4088
2777.84	3000	2618	4115
2820.16	3182	2630	4138
2812.11	3098	2643	4165
2837.87	3225	2672	4190
2865.96	3240	2686	4214
2865.5	3102	2710	4240
2895.51	3281	2720	4265
2903.49	3290	2741	4291
2923.69	3315	2755	4316
2945.35	3330	2762	4341
2951.09	3201	2782	4366
2980.66	3359	2795	4390
2990.51	3360	2824	4416
3006.36	3406	2839	4441
3029.5	3421	2847	4467
3036.8	3299	2862	4492
3061.56	3466	2880	4517
3079.05	3475	2903	4542
3087.39	3344	2917	4568
3121.23	3535	2941	4593
3125.11	3411	2955	4617
3139.76	3566	2963	4644
3167.58	3575	2978	4668
3168.41	3431	2990	4693
3207.04	3620	3013	4718
3207.2	3488	3025	4744
3222.02	3660	3028	4770
3260.18	3660	3040	4793
3248.77	3529	3055	4820
3292.38	3713	3081	4844
3287.92	3597	3095	4869
3312.12	3757	3109	4895
3338.22	3767	3117	4920
3334.66	3620	3143	4946
3380.14	3802	3172	4969
3370.45	3711	3187	4996
3392.65	3840	3195	5021
3420.72	3853	3208	5045
3424.26	3730	3227	5072
3451.16	3874	3246	5096
3461.41	3885	3267	5122
3481.32	3927	3284	5147
3506.73	3939	3310	5172
3507.67	3833	3317	5198
3541.14	3984	3330	5222
3549.91	3995	3345	5248
3563.88	4029	3365	5273
3583.66	4044	3376	5298
3597.16	3913	3401	5324
3615.35	4079	3426	5349
3634.21	4092	3438	5374
3643.81	3957	3453	5398
3673.71	4144	3479	5424
3679.88	4002	3493	5449
3695.52	4182	3512	5475
3722.52	4187	3515	5500
3723.16	4033	3521	5525
3761.01	4217	3535	5550
3764	4100	3563	5574
3774.81	4241	3565	5601
3814.32	4256	3594	5625
3802.99	4089	3606	5652
3846.05	4288	3629	5676
3842.91	4197	3647	5701
3863.05	4303	3652	5727
3896.41	4317	3650	5750
3885.45	4161	3657	5777
3929.78	4343	3666	5801
3925.24	4358	3672	5828
3946.68	4395	3696	5853
3973.91	4389	3710	5877
3972.76	4266	3723	5903
4007.33	4432	3733	5928
4014.1	4447	3746	5953
4037.29	4488	3761	5978
4053.39	4496	3769	6004
4061.86	4359	3795	6029
4089	4538	3820	6054
4101.55	4552	3828	6079
4112.08	4413	3853	6104
4142.95	4590	3858	6130
4153.49	4546	3865	6155
4164.82	4630	3876	6181
4192.54	4636	3906	6205
4196.15	4479	3929	6230
4226.53	4693	3942	6255
4232.93	4633	3960	6280
4246.83	4734	3970	6307
4286.76	4747	3993	6331
4272.29	4559	4008	6357
4319.91	4803	4023	6381
4321.6	4748	4045	6406
4328.68	4848	4055	6433
4372.72	4855	4075	6456
4360.21	4641	4090	6483
4408.15	4911	4118	6507
4398.93	4856	4134	6533
4420.64	4949	4144	6558
4460.06	4961	4159	6582
4442.58	4749	4167	6609
4487.27	5004	4184	6633
4483.84	5019	4199	6659
4503.02	5064	4219	6684
4535.87	5068	4236	6709
4530.88	4837	4242	6735
4564.77	5097	4266	6760
4573.68	5110	4279	6785
4587.67	5144	4302	6809
4613.32	5156	4311	6835
4612.3	4936	4327	6861
4643.1	5179	4341	6885
4658.24	5194	4348	6911
4663.55	4985	4368	6936
4701.43	5245	4374	6961
4703.35	5180	4401	6986
4715.16	5290	4409	7012
4752.09	5298	4434	7037
4747.27	5088	4458	7062
4785.55	5351	4471	7087
4785.94	5284	4491	7112
4795.47	5393	4503	7138
4847.57	5407	4523	7162
4821.31	5136	4536	7189
4880.34	5453	4559	7213
4871.04	5397	4579	7238
4884.87	5493	4592	7264
4930.08	5508	4605	7288
4909.49	5235	4620	7315
4969.44	5555	4644	7338
4947.11	5490	4657	7365
4976.18	5598	4685	7390
5016.5	5604	4710	7414
4998.4	5338	4722	7440
5044.8	5638	4748	7465
5041.44	5645	4746	7491
5060.45	5688	4756	7516
5093.19	5696	4775	7541
5088.09	5427	4777	7566
5122.59	5736	4791	7590
5130.26	5748	4798	7616
5142.08	5791	4814	7641
5172.03	5801	4826	7667
5164.32	5477	4847	7692
5199.93	5823	4874	7717
5217.88	5833	4887	7742
5218.25	5528	4905	7768
5261.79	5891	4919	7793
5263.34	5844	4946	7817
5274.54	5903	4960	7844
5311.37	5915	4982	7868
5303.81	5609	5003	7893
5352.32	5963	5016	7918
5345.49	5951	5035	7944
5358.01	6004	5049	7970
5406.84	6012	5075	7993
5379.45	5685	5089	8020
5438.32	6053	5096	8044
5425.97	6051	5119	8069
5445.32	6096	5133	8095
5486.8	6111	5150	8120
5467.27	5773	5148	8146
5526.94	6157	5161	8169
5502.81	6169	5170	8196
5530.23	6199	5174	8221
5570.85	6216	5182	8245
5557.3	5858	5197	8272
5595.31	6261	5223	8296
5606.47	6268	5235	8322
5614.1	6304	5254	8347
5655.41	6324	5278	8372
5639.42	5950	5274	8398
5684.31	6367	5285	8422
5693.02	6382	5289	8448
5702.13	6407	5319	8473
5730.98	6424	5334	8498
5729.61	6430	5335	8524
5760.53	6456	5352	8549
5779.01	6468	5367	8574
5780.94	6104	5393	8598
5822.27	6503	5408	8624
5819.07	6513	5424	8649
5834.63	6552	5432	8675
5867.96	6560	5433	8700
5857.96	6180	5462	8725
5909.43	6605	5475	8750
5904.85	6619	5493	8774
5912.97	6641	5497	8801
5964.95	6674	5521	8825
5934.86	6266	5531	8852
5996.8	6718	5548	8876
5981.85	6732	5574	8901
6000.39	6747	5583	8927
6048.76	6779	5592	8950
6018.64	6358	5596	8977
6075.19	6805	5615	9001
6062.96	6815	5623	9028
6083.11	6854	5639	9053
6122.38	6865	5651	9077
6104.18	6442	5665	9103
6149.31	6900	5683	9128
6157.72	6908	5698	9153
6168.92	6944	5706	9178
6202.96	6963	5719	9204
6192.33	6545	5739	9229
6231.09	7003	5753	9254
6243.47	7014	5754	9279
6243.07	6600	5781	9304
6291.82	7056	5777	9330
6283.48	7038	5804	9355
6302.93	7090	5813	9381
6331.57	7101	5829	9405
6326.95	6691	5855	9430
6371.39	7159	5865	9455
6368.7	7100	5894	9480
6385.06	7199	5909	9507
6428.1	7211	5939	9531
6400.59	6766	5951	9557
6463.76	7255	5978	9581
6454.31	7197	5993	9606
6459.08	7298	6007	9633
6516.52	7304	6023	9656
6487.98	6843	6025	9683
6545.94	7348	6054	9707
6528.54	7278	6083	9733
6547.99	7390	6088	9758
6603.71	7397	6105	9782
6566.7	6945	6119	9809
6626.79	7442	6143	9833
6615.1	7451	6148	9859
6630.49	7493	6168	9884
6677.81	7492	6196	9909
6655.35	7000	6205	9935
6703.46	7528	6228	9960
6708.15	7543	6242	9985
6720.17	7585	6270	10009
6756.18	7597	6285	10035
6738.57	7102	6307	10061
6781.45	7627	6336	10085
6796.23	7639	6342	10111
6796.15	7160	6354	10136
6839.66	7695	6359	10162
